frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
46395,4.04735,14,7,3.13389,0.00124731,642764,0.350558,0.879795,0.191269,0.0247208,0.04,0.0682993,0.122136,0.759769,1.60546e-09,6.92543,0.237487,178.093,0.046255,2.63958,116.78,17,6,8
46396,4.03096,14,7,3.13391,0.0012473,642778,0.350561,0.879798,0.191267,0.0247205,0.04,0.0695142,0.115979,0.75977,1.60546e-09,6.92533,0.237484,178.093,0.0462551,2.63958,116.779,17,6,8
46397,4.03178,14,7,3.13393,0.00124728,642792,0.350564,0.8798,0.191266,0.0247202,0.04,0.0684053,0.125003,0.759771,1.60546e-09,6.92523,0.237481,178.093,0.0462552,2.63958,116.779,17,6,8
46398,4.28935,13,7,3.13395,0.00124727,642805,0.350568,0.879801,0.191263,0.0247199,0.04,0.0652426,0.115769,0.759772,1.60546e-09,6.92513,0.237478,178.092,0.0462552,2.63958,116.779,17,6,9
46399,4.09899,14,7,3.13397,0.00124726,642819,0.350571,0.879801,0.191261,0.0247196,0.04,0.0662522,0.130372,0.759772,1.60546e-09,6.92503,0.237476,178.092,0.0462554,2.63958,116.779,17,6,8
46400,4.02503,14,7,3.13399,0.00124724,642833,0.350575,0.879799,0.19126,0.0247193,0.04,0.0659826,0.122497,0.759773,1.60546e-09,6.92494,0.237473,178.092,0.0462555,2.63958,116.779,17,6,8
46401,4.06388,14,7,3.13401,0.00124723,642847,0.350578,0.879801,0.191258,0.024719,0.04,0.0681633,0.139782,0.759773,1.60546e-09,6.92484,0.23747,178.092,0.0462556,2.63957,116.779,17,6,8
46402,4.22034,14,7,3.13404,0.00124722,642861,0.350581,0.8798,0.191257,0.0247187,0.04,0.065417,0.132027,0.759774,1.60546e-09,6.92475,0.237468,178.092,0.0462557,2.63957,116.779,17,6,8
46403,4.01029,15,7,3.13406,0.0012472,642876,0.350584,0.8798,0.191257,0.0247184,0.04,0.341392,2.0107,0.759774,1.60546e-09,6.92465,0.237465,178.092,0.0462559,2.63957,116.779,17,7,7
46404,4.19803,14,7,3.13408,0.00124719,642890,0.350587,0.879799,0.191255,0.0247181,0.04,0.0629656,0.133604,0.759774,1.60546e-09,6.92456,0.237463,178.092,0.046256,2.63957,116.779,17,6,8
46405,4.22889,14,7,3.1341,0.00124717,642904,0.35059,0.879798,0.191254,0.0247178,0.04,0.0627966,0.126976,0.759774,1.60546e-09,6.92446,0.23746,178.092,0.0462562,2.63957,116.779,17,6,8
46406,4.02386,15,7,3.13412,0.00124716,642919,0.350593,0.879797,0.191254,0.0247175,0.04,0.321294,1.87559,0.759774,1.60546e-09,6.92438,0.237458,178.092,0.0462563,2.63957,116.779,17,7,7
46407,4.39374,14,7,3.13415,0.00124715,642933,0.350596,0.879796,0.191252,0.0247172,0.04,0.0645413,0.12535,0.759775,1.60546e-09,6.92431,0.237456,178.092,0.0462564,2.63957,116.779,17,6,8
46408,4.26144,14,7,3.13418,0.00124713,642947,0.3506,0.879795,0.191251,0.0247169,0.04,0.0614958,0.128738,0.759775,1.60546e-09,6.92423,0.237454,178.092,0.0462566,2.63957,116.779,17,6,8
46409,4.31914,14,7,3.1342,0.00124712,642961,0.350603,0.879796,0.191249,0.0247166,0.04,0.0661578,0.132508,0.759775,1.60546e-09,6.92414,0.237452,178.092,0.0462567,2.63957,116.779,17,6,8
46410,4.26704,14,7,3.13423,0.0012471,642975,0.350606,0.879795,0.191248,0.0247163,0.04,0.0637813,0.130882,0.759776,1.60546e-09,6.92405,0.23745,178.092,0.0462569,2.63957,116.779,17,6,8
46411,3.98762,15,7,3.13425,0.00124709,642990,0.350609,0.879793,0.191248,0.024716,0.04,0.339851,2.01418,0.759776,1.60546e-09,6.92397,0.237447,178.092,0.046257,2.63957,116.779,17,7,7
46412,4.31134,14,7,3.13427,0.00124708,643004,0.350612,0.879792,0.191246,0.0247157,0.04,0.0624792,0.123235,0.759776,1.60546e-09,6.92389,0.237446,178.092,0.0462571,2.63957,116.779,17,6,8
46413,4.35211,14,7,3.1343,0.00124706,643018,0.350615,0.87979,0.191245,0.0247154,0.04,0.0611861,0.122892,0.759776,1.60546e-09,6.92381,0.237444,178.092,0.0462573,2.63957,116.778,17,6,8
46414,4.00054,15,7,3.13432,0.00124705,643033,0.350618,0.879789,0.191245,0.024715,0.04,0.339998,2.01493,0.759776,1.60546e-09,6.92373,0.237441,178.091,0.0462574,2.63957,116.778,17,7,7
46415,4.33482,14,7,3.13435,0.00124703,643047,0.350621,0.879788,0.191243,0.0247147,0.04,0.0634462,0.131238,0.759776,1.60546e-09,6.92365,0.237439,178.091,0.0462575,2.63957,116.778,17,6,8
46416,4.47523,14,7,3.13437,0.00124702,643061,0.350625,0.879787,0.191242,0.0247144,0.04,0.0643618,0.133555,0.759777,1.60546e-09,6.92357,0.237437,178.091,0.0462577,2.63957,116.778,17,6,8
46417,4.11384,15,7,3.1344,0.00124701,643076,0.350627,0.879786,0.191242,0.0247141,0.04,0.339347,2.00066,0.759776,1.60546e-09,6.92349,0.237435,178.091,0.0462578,2.63957,116.778,17,7,7
46418,4.60659,14,7,3.13443,0.00124699,643090,0.350631,0.879786,0.191241,0.0247138,0.04,0.0652537,0.125443,0.759777,1.60546e-09,6.92343,0.237434,178.091,0.046258,2.63956,116.778,17,6,7
46419,4.47836,14,7,3.13446,0.00124698,643104,0.350634,0.879786,0.191239,0.0247135,0.04,0.0651651,0.130779,0.759777,1.60546e-09,6.92335,0.237432,178.091,0.0462581,2.63956,116.778,17,6,8
46420,4.33913,14,7,3.13449,0.00124697,643118,0.350637,0.879784,0.191238,0.0247132,0.04,0.0632781,0.130806,0.759777,1.60546e-09,6.92327,0.23743,178.091,0.0462583,2.63956,116.778,17,6,8
46421,4.31615,14,7,3.13451,0.00124695,643132,0.35064,0.879784,0.191236,0.0247129,0.04,0.0651424,0.129466,0.759777,1.60546e-09,6.92319,0.237428,178.091,0.0462584,2.63956,116.778,17,6,8
46422,4.1445,15,7,3.13453,0.00124694,643147,0.350643,0.879785,0.191236,0.0247126,0.04,0.353549,2.0801,0.759777,1.60546e-09,6.9231,0.237425,178.091,0.0462586,2.63956,116.778,17,7,7
46423,4.37243,14,7,3.13456,0.00124692,643161,0.350646,0.879785,0.191235,0.0247123,0.04,0.0643481,0.137326,0.759778,1.60546e-09,6.92301,0.237423,178.091,0.0462587,2.63956,116.778,17,6,8
46424,4.31182,14,7,3.13459,0.00124691,643175,0.35065,0.879785,0.191233,0.024712,0.04,0.0642246,0.133467,0.759778,1.60546e-09,6.92292,0.237421,178.091,0.0462588,2.63956,116.778,17,6,8
46425,4.14157,15,7,3.13461,0.0012469,643190,0.350652,0.879786,0.191233,0.0247117,0.04,0.296208,1.677,0.759778,1.60546e-09,6.92282,0.237418,178.091,0.046259,2.63956,116.778,17,7,7
46426,4.29898,14,7,3.13464,0.00124688,643204,0.350655,0.879784,0.191232,0.0247114,0.04,0.0627536,0.1318,0.759778,1.60546e-09,6.92275,0.237416,178.091,0.0462591,2.63956,116.778,17,6,8
46427,4.35445,14,7,3.13466,0.00124687,643218,0.350659,0.879784,0.19123,0.0247111,0.04,0.0644862,0.141381,0.759779,1.60546e-09,6.92268,0.237414,178.091,0.0462593,2.63956,116.778,17,6,8
46428,4.32437,14,7,3.13469,0.00124686,643232,0.350662,0.879783,0.191229,0.0247108,0.04,0.061783,0.127804,0.759779,1.60546e-09,6.9226,0.237412,178.091,0.0462594,2.63955,116.778,17,6,8
46429,4.26008,14,7,3.13471,0.00124684,643246,0.350665,0.879781,0.191228,0.0247105,0.04,0.0604346,0.123925,0.759779,1.60546e-09,6.92252,0.23741,178.091,0.0462596,2.63955,116.778,17,6,8
46430,4.38966,14,7,3.13474,0.00124683,643260,0.350668,0.879781,0.191226,0.0247102,0.04,0.0658374,0.130743,0.759779,1.60546e-09,6.92245,0.237408,178.091,0.0462597,2.63955,116.778,17,6,8
46431,4.21553,15,7,3.13477,0.00124681,643275,0.350671,0.879781,0.191226,0.0247099,0.04,0.248386,1.34072,0.759779,1.60546e-09,6.92237,0.237406,178.091,0.0462599,2.63955,116.778,17,7,7
46432,4.20993,15,7,3.13479,0.0012468,643290,0.350674,0.879782,0.191226,0.0247095,0.04,0.345821,2.02383,0.759779,1.60546e-09,6.92229,0.237404,178.091,0.04626,2.63955,116.778,17,7,7
46433,4.08865,15,7,3.13481,0.00124678,643305,0.350677,0.87978,0.191226,0.0247092,0.04,0.255912,1.41595,0.759779,1.60546e-09,6.92221,0.237402,178.09,0.0462602,2.63955,116.778,17,7,7
46434,4.42456,14,7,3.13484,0.00124677,643319,0.35068,0.879779,0.191225,0.0247089,0.04,0.347943,2.06499,0.759779,1.60546e-09,6.92213,0.2374,178.09,0.0462603,2.63955,116.778,17,7,8
46435,4.26363,15,7,3.13487,0.00124676,643334,0.350683,0.87978,0.191225,0.0247086,0.04,0.259138,1.4203,0.759779,1.60546e-09,6.92205,0.237398,178.09,0.0462605,2.63955,116.778,17,7,7
46436,4.33997,14,7,3.13489,0.00124674,643348,0.350686,0.879778,0.191223,0.0247083,0.04,0.0627989,0.119225,0.759779,1.60546e-09,6.92198,0.237397,178.09,0.0462606,2.63955,116.778,17,6,8
46437,4.49286,14,7,3.13492,0.00124673,643362,0.350689,0.879777,0.191222,0.024708,0.04,0.0637672,0.129861,0.759779,1.60546e-09,6.92191,0.237395,178.09,0.0462608,2.63955,116.778,17,6,8
46438,4.19192,15,7,3.13495,0.00124672,643377,0.350692,0.879777,0.191222,0.0247077,0.04,0.268169,1.49147,0.759779,1.60546e-09,6.92186,0.237393,178.09,0.0462609,2.63955,116.778,17,7,7
46439,4.4668,14,7,3.13498,0.0012467,643391,0.350695,0.879778,0.191221,0.0247074,0.04,0.0688147,0.13348,0.759779,1.60546e-09,6.92178,0.237391,178.09,0.0462611,2.63955,116.778,17,6,8
46440,4.45207,14,7,3.135,0.00124669,643405,0.350698,0.879777,0.191219,0.0247071,0.04,0.0633591,0.119896,0.759779,1.60546e-09,6.92171,0.237389,178.09,0.0462612,2.63955,116.778,17,6,8
46441,4.07517,15,7,3.13503,0.00124667,643420,0.350701,0.879776,0.191219,0.0247067,0.04,0.324028,1.89859,0.759779,1.60546e-09,6.92163,0.237387,178.09,0.0462614,2.63955,116.778,17,7,7
46442,4.3374,14,7,3.13505,0.00124666,643434,0.350704,0.879775,0.191218,0.0247064,0.04,0.347059,2.06303,0.759779,1.60546e-09,6.92155,0.237385,178.09,0.0462615,2.63955,116.778,17,7,8
46443,4.39232,14,7,3.13508,0.00124665,643448,0.350707,0.879773,0.191216,0.0247062,0.04,0.0636646,0.123998,0.759779,1.60546e-09,6.92148,0.237384,178.09,0.0462616,2.63955,116.778,17,6,8
46444,4.21549,14,7,3.1351,0.00124663,643462,0.350711,0.879772,0.191215,0.0247059,0.04,0.0633869,0.130041,0.75978,1.60546e-09,6.9214,0.237382,178.09,0.0462618,2.63955,116.778,17,6,8
46445,4.25827,14,7,3.13513,0.00124662,643476,0.350714,0.879772,0.191213,0.0247056,0.04,0.0644823,0.130817,0.75978,1.60546e-09,6.92131,0.237379,178.089,0.0462619,2.63955,116.778,17,6,8
46446,4.07038,15,7,3.13515,0.0012466,643491,0.350717,0.879771,0.191213,0.0247052,0.04,0.288625,1.63332,0.75978,1.60546e-09,6.92122,0.237377,178.089,0.0462621,2.63955,116.778,17,7,7
46447,4.0888,15,7,3.13517,0.00124659,643506,0.350719,0.87977,0.191213,0.0247049,0.04,0.296866,1.69607,0.75978,1.60546e-09,6.92113,0.237375,178.089,0.0462622,2.63955,116.778,17,7,7
46448,4.33077,14,7,3.1352,0.00124658,643520,0.350723,0.879769,0.191212,0.0247046,0.04,0.0632026,0.131277,0.75978,1.60546e-09,6.92104,0.237372,178.089,0.0462624,2.63955,116.778,17,6,8
46449,4.20831,14,7,3.13522,0.00124656,643534,0.350726,0.879768,0.19121,0.0247043,0.04,0.0660564,0.130859,0.759781,1.60546e-09,6.92095,0.23737,178.089,0.0462625,2.63954,116.778,17,6,8
46450,4.24486,14,7,3.13525,0.00124655,643548,0.350729,0.879767,0.191209,0.024704,0.04,0.0646237,0.130915,0.759781,1.60546e-09,6.92085,0.237367,178.089,0.0462626,2.63954,116.778,17,6,8
46451,4.31921,14,7,3.13527,0.00124654,643562,0.350732,0.879765,0.191207,0.0247037,0.04,0.062168,0.12723,0.759781,1.60546e-09,6.92077,0.237365,178.089,0.0462628,2.63954,116.778,17,6,8
46452,4.25728,14,7,3.1353,0.00124652,643576,0.350736,0.879764,0.191206,0.0247034,0.04,0.0642413,0.129795,0.759782,1.60546e-09,6.92068,0.237363,178.089,0.0462629,2.63954,116.777,17,6,8
46453,4.25563,14,7,3.13532,0.00124651,643590,0.350739,0.879762,0.191204,0.0247031,0.04,0.0632377,0.131835,0.759782,1.60546e-09,6.9206,0.237361,178.089,0.046263,2.63954,116.777,17,6,8
46454,4.26508,14,7,3.13534,0.0012465,643604,0.350742,0.879763,0.191203,0.0247028,0.04,0.0648993,0.139125,0.759783,1.60546e-09,6.9205,0.237358,178.089,0.0462631,2.63954,116.777,17,6,8
46455,4.33618,14,7,3.13537,0.00124648,643618,0.350745,0.879763,0.191201,0.0247025,0.04,0.0668286,0.13964,0.759783,1.60546e-09,6.92041,0.237355,178.089,0.0462633,2.63954,116.777,17,6,8
46456,4.14487,14,7,3.13539,0.00124647,643632,0.350749,0.879762,0.1912,0.0247022,0.04,0.0646101,0.126332,0.759783,1.60546e-09,6.92032,0.237353,178.089,0.0462634,2.63954,116.777,17,6,8
46457,4.16914,14,7,3.13542,0.00124645,643646,0.350752,0.879761,0.191198,0.0247019,0.04,0.0642396,0.13269,0.759784,1.60546e-09,6.92022,0.237351,178.089,0.0462635,2.63954,116.777,17,6,8
46458,4.2273,14,7,3.13544,0.00124644,643660,0.350755,0.879761,0.191197,0.0247016,0.04,0.0640894,0.140017,0.759784,1.60546e-09,6.92013,0.237348,178.089,0.0462637,2.63954,116.777,17,6,8
46459,4.18819,14,7,3.13546,0.00124643,643674,0.350758,0.87976,0.191195,0.0247013,0.04,0.0685594,0.140829,0.759785,1.60546e-09,6.92003,0.237345,178.089,0.0462638,2.63954,116.777,17,6,8
46460,4.02015,14,7,3.13548,0.00124641,643688,0.350762,0.879759,0.191194,0.024701,0.04,0.0643362,0.127711,0.759785,1.60546e-09,6.91994,0.237343,178.089,0.0462639,2.63954,116.777,17,6,8
46461,4.10737,14,7,3.1355,0.0012464,643702,0.350765,0.879759,0.191192,0.0247007,0.04,0.0669954,0.138374,0.759786,1.60546e-09,6.91985,0.23734,178.089,0.0462641,2.63953,116.777,17,6,8
46462,4.21528,14,7,3.13553,0.00124639,643716,0.350768,0.879759,0.191191,0.0247004,0.04,0.0653442,0.131561,0.759786,1.60546e-09,6.91975,0.237338,178.089,0.0462642,2.63953,116.777,17,6,8
46463,4.17077,14,7,3.13555,0.00124637,643730,0.350771,0.879757,0.191189,0.0247001,0.04,0.064022,0.127922,0.759787,1.60546e-09,6.91966,0.237335,178.089,0.0462643,2.63953,116.777,17,6,8
46464,3.91639,15,7,3.13557,0.00124636,643745,0.350774,0.879757,0.191189,0.0246998,0.04,0.310367,1.7715,0.759786,1.60546e-09,6.91957,0.237333,178.089,0.0462645,2.63953,116.777,17,7,7
46465,4.19877,14,7,3.13559,0.00124635,643759,0.350777,0.879755,0.191188,0.0246995,0.04,0.0623608,0.119947,0.759787,1.60546e-09,6.91949,0.237331,178.089,0.0462646,2.63953,116.777,17,6,8
46466,4.23209,14,7,3.13561,0.00124633,643773,0.35078,0.879753,0.191186,0.0246992,0.04,0.061659,0.125253,0.759787,1.60546e-09,6.9194,0.237329,178.088,0.0462647,2.63953,116.776,17,6,8
46467,4.32049,14,7,3.13564,0.00124632,643787,0.350784,0.879755,0.191185,0.0246989,0.04,0.0675523,0.141996,0.759788,1.60546e-09,6.91931,0.237326,178.088,0.0462649,2.63953,116.776,17,6,8
46468,4.18943,14,7,3.13566,0.0012463,643801,0.350787,0.879754,0.191183,0.0246986,0.04,0.0648499,0.129147,0.759788,1.60546e-09,6.91922,0.237324,178.088,0.046265,2.63953,116.776,17,6,8
46469,4.20816,14,7,3.13569,0.00124629,643815,0.35079,0.879752,0.191182,0.0246983,0.04,0.0613682,0.129342,0.759788,1.60546e-09,6.91913,0.237321,178.088,0.0462651,2.63953,116.776,17,6,8
46470,3.89434,15,7,3.1357,0.00124628,643830,0.350793,0.879751,0.191182,0.024698,0.04,0.299447,1.69927,0.759788,1.60546e-09,6.91903,0.237319,178.088,0.0462653,2.63953,116.776,17,7,7
46471,4.03046,14,7,3.13572,0.00124626,643844,0.350796,0.87975,0.19118,0.0246977,0.04,0.0657059,0.134669,0.759789,1.60546e-09,6.91894,0.237316,178.088,0.0462654,2.63953,116.776,17,6,8
46472,4.30419,14,7,3.13575,0.00124625,643858,0.350799,0.879749,0.191179,0.0246974,0.04,0.0649636,0.12732,0.759789,1.60546e-09,6.91885,0.237314,178.088,0.0462655,2.63953,116.776,17,6,8
46473,4.23091,14,7,3.13577,0.00124624,643872,0.350803,0.879748,0.191177,0.0246971,0.04,0.0625762,0.128342,0.759789,1.60546e-09,6.91876,0.237312,178.088,0.0462657,2.63953,116.776,17,6,8
46474,4.25007,14,7,3.1358,0.00124622,643886,0.350806,0.879747,0.191176,0.0246968,0.04,0.0645022,0.139215,0.75979,1.60546e-09,6.91867,0.237309,178.088,0.0462658,2.63953,116.776,17,6,8
46475,4.27474,14,7,3.13582,0.00124621,643900,0.350809,0.879746,0.191174,0.0246965,0.04,0.0635416,0.136163,0.75979,1.60546e-09,6.91858,0.237307,178.088,0.0462659,2.63953,116.776,17,6,8
46476,4.18568,14,7,3.13584,0.0012462,643914,0.350812,0.879745,0.191173,0.0246962,0.04,0.0637458,0.132256,0.759791,1.60546e-09,6.9185,0.237304,178.088,0.0462661,2.63952,116.776,17,6,8
46477,4.25408,14,7,3.13587,0.00124618,643928,0.350816,0.879744,0.191171,0.0246959,0.04,0.0641622,0.122842,0.759791,1.60546e-09,6.91841,0.237302,178.088,0.0462662,2.63952,116.776,17,6,8
46478,4.1456,15,7,3.13589,0.00124617,643943,0.350818,0.879744,0.191171,0.0246956,0.04,0.320443,1.85656,0.759791,1.60546e-09,6.91831,0.237299,178.088,0.0462664,2.63952,116.776,17,7,7
46479,4.05052,15,7,3.13591,0.00124615,643958,0.350821,0.879744,0.191171,0.0246952,0.04,0.342149,2.03037,0.759791,1.60546e-09,6.91822,0.237297,178.088,0.0462665,2.63952,116.776,17,7,7
46480,4.21642,14,7,3.13594,0.00124614,643972,0.350824,0.879742,0.19117,0.0246949,0.04,0.0642173,0.124587,0.759791,1.60546e-09,6.91814,0.237295,178.088,0.0462666,2.63952,116.776,17,6,8
46481,3.94481,15,7,3.13596,0.00124612,643987,0.350827,0.879741,0.191169,0.0246946,0.04,0.287583,1.62902,0.759791,1.60546e-09,6.91804,0.237292,178.088,0.0462668,2.63952,116.776,17,7,7
46482,3.84689,15,7,3.13597,0.00124611,644002,0.35083,0.879739,0.191169,0.0246943,0.04,0.304158,1.74782,0.759791,1.60546e-09,6.91795,0.23729,178.088,0.046267,2.63952,116.776,17,7,7
46483,4.26453,14,7,3.136,0.0012461,644016,0.350833,0.879739,0.191168,0.024694,0.04,0.0657328,0.136529,0.759791,1.60546e-09,6.91786,0.237288,178.087,0.0462671,2.63952,116.776,17,6,8
46484,4.47864,13,7,3.13602,0.00124608,644029,0.350837,0.879738,0.191165,0.0246937,0.04,0.0630366,0.12905,0.759792,1.60546e-09,6.9178,0.237286,178.087,0.0462672,2.63952,116.776,17,6,9
46485,4.35913,14,7,3.13605,0.00124607,644043,0.35084,0.879737,0.191164,0.0246934,0.04,0.062688,0.130644,0.759793,1.60546e-09,6.91771,0.237284,178.087,0.0462674,2.63952,116.776,17,6,8
46486,4.25942,14,7,3.13607,0.00124606,644057,0.350843,0.879737,0.191162,0.0246931,0.04,0.0662813,0.135755,0.759793,1.60546e-09,6.91762,0.237281,178.087,0.0462675,2.63952,116.775,17,6,8
46487,4.32412,14,7,3.1361,0.00124604,644071,0.350846,0.879736,0.191161,0.0246928,0.04,0.0623177,0.126247,0.759793,1.60546e-09,6.91753,0.237279,178.087,0.0462676,2.63952,116.775,17,6,8
46488,4.52218,15,8,3.13613,0.00124603,644086,0.350851,0.879735,0.191161,0.0246925,0.04,0.0636438,0.124999,0.759793,1.60546e-09,6.91745,0.237277,178.087,0.0462677,2.63952,116.775,17,6,9
46489,4.31705,14,7,3.13616,0.00124602,644100,0.350854,0.879733,0.191159,0.0246922,0.04,0.0614087,0.121995,0.759793,1.60546e-09,6.91737,0.237275,178.087,0.0462679,2.63952,116.775,17,6,8
46490,4.12105,15,7,3.13618,0.001246,644115,0.350857,0.879733,0.191159,0.0246919,0.04,0.282581,1.5989,0.759793,1.60546e-09,6.91728,0.237272,178.087,0.046268,2.63952,116.775,17,7,7
46491,4.35565,14,7,3.13621,0.00124599,644129,0.35086,0.879733,0.191158,0.0246916,0.04,0.0653528,0.128417,0.759794,1.60546e-09,6.91719,0.23727,178.087,0.0462682,2.63952,116.775,17,6,8
46492,4.09872,15,7,3.13623,0.00124597,644144,0.350863,0.879733,0.191157,0.0246913,0.04,0.345709,2.03199,0.759793,1.60546e-09,6.91711,0.237268,178.087,0.0462683,2.63952,116.775,17,7,7
46493,4.27857,14,7,3.13625,0.00124596,644158,0.350866,0.879732,0.191156,0.024691,0.04,0.0635515,0.125168,0.759794,1.60546e-09,6.91702,0.237265,178.087,0.0462684,2.63952,116.775,17,6,8
46494,4.32987,14,7,3.13628,0.00124595,644172,0.350869,0.879734,0.191155,0.0246907,0.04,0.069064,0.137785,0.759794,1.60546e-09,6.91692,0.237263,178.087,0.0462686,2.63952,116.775,17,6,8
46495,4.30553,14,7,3.13631,0.00124593,644186,0.350872,0.879733,0.191153,0.0246904,0.04,0.0629366,0.131649,0.759795,1.60546e-09,6.91684,0.237261,178.087,0.0462687,2.63952,116.775,17,6,8
46496,3.93647,15,7,3.13632,0.00124592,644201,0.350875,0.879731,0.191153,0.0246901,0.04,0.265162,1.48537,0.759794,1.60546e-09,6.91675,0.237258,178.086,0.0462689,2.63952,116.775,17,7,7
46497,4.18359,14,7,3.13635,0.0012459,644215,0.350878,0.879728,0.191151,0.0246898,0.04,0.0609615,0.129114,0.759795,1.60546e-09,6.91666,0.237256,178.086,0.046269,2.63952,116.775,17,6,8
46498,4.25449,14,7,3.13637,0.00124589,644229,0.350881,0.879728,0.19115,0.0246895,0.04,0.0644841,0.130567,0.759795,1.60546e-09,6.91657,0.237254,178.086,0.0462691,2.63951,116.775,17,6,8
46499,4.19638,14,7,3.13639,0.00124588,644243,0.350885,0.879727,0.191148,0.0246892,0.04,0.0654517,0.13551,0.759795,1.60546e-09,6.91648,0.237251,178.086,0.0462692,2.63951,116.775,17,6,8
46500,4.31139,14,7,3.13642,0.00124586,644257,0.350888,0.879725,0.191147,0.0246889,0.04,0.064266,0.129644,0.759796,1.60546e-09,6.91639,0.237249,178.086,0.0462694,2.63951,116.775,17,6,8
46501,3.94728,15,7,3.13644,0.00124585,644272,0.350891,0.879724,0.191147,0.0246885,0.04,0.298353,1.72342,0.759796,1.60546e-09,6.91631,0.237247,178.086,0.0462695,2.63951,116.775,17,7,7
46502,4.31638,14,7,3.13647,0.00124584,644286,0.350894,0.879722,0.191146,0.0246882,0.04,0.0633241,0.133677,0.759796,1.60546e-09,6.91623,0.237245,178.086,0.0462697,2.63951,116.775,17,6,8
46503,4.32748,14,7,3.13649,0.00124582,644300,0.350897,0.879722,0.191144,0.0246879,0.04,0.0645839,0.12707,0.759796,1.60546e-09,6.91614,0.237243,178.086,0.0462698,2.63951,116.775,17,6,8
46504,4.3365,14,7,3.13652,0.00124581,644314,0.3509,0.87972,0.191143,0.0246876,0.04,0.063384,0.127498,0.759797,1.60546e-09,6.91606,0.237241,178.086,0.0462699,2.63951,116.775,17,6,8
46505,4.33329,14,7,3.13654,0.00124579,644328,0.350904,0.879719,0.191141,0.0246873,0.04,0.0629437,0.133708,0.759797,1.60546e-09,6.91598,0.237238,178.086,0.0462701,2.63951,116.775,17,6,8
46506,4.23859,14,7,3.13657,0.00124578,644342,0.350907,0.879718,0.19114,0.024687,0.04,0.0629191,0.131204,0.759797,1.60546e-09,6.91591,0.237237,178.086,0.0462702,2.63951,116.775,17,6,8
46507,4.37319,14,7,3.13659,0.00124577,644356,0.35091,0.879717,0.191138,0.0246868,0.04,0.0650339,0.124906,0.759798,1.60546e-09,6.91584,0.237235,178.086,0.0462704,2.63951,116.775,17,6,8
46508,4.19875,14,7,3.13662,0.00124575,644370,0.350913,0.879714,0.191137,0.0246865,0.04,0.061446,0.130924,0.759798,1.60546e-09,6.91575,0.237233,178.086,0.0462705,2.63951,116.774,17,6,8
46509,4.16898,14,7,3.13664,0.00124574,644384,0.350917,0.879714,0.191136,0.0246862,0.04,0.0665458,0.128996,0.759798,1.60546e-09,6.91567,0.23723,178.086,0.0462706,2.6395,116.774,17,6,8
46510,4.26083,14,7,3.13666,0.00124573,644398,0.35092,0.879713,0.191134,0.0246859,0.04,0.063328,0.133705,0.759799,1.60546e-09,6.91557,0.237228,178.086,0.0462707,2.6395,116.774,17,6,8
46511,4.29522,14,7,3.13669,0.00124571,644412,0.350923,0.879712,0.191133,0.0246856,0.04,0.0631485,0.134224,0.759799,1.60546e-09,6.91548,0.237225,178.086,0.0462709,2.6395,116.774,17,6,8
46512,3.95303,15,7,3.13671,0.0012457,644427,0.350926,0.879711,0.191132,0.0246852,0.04,0.289677,1.63975,0.759799,1.60546e-09,6.91539,0.237223,178.086,0.046271,2.6395,116.774,17,7,7
46513,3.9928,15,7,3.13673,0.00124568,644442,0.350928,0.87971,0.191132,0.0246849,0.04,0.286988,1.63141,0.759799,1.60546e-09,6.91529,0.23722,178.086,0.0462712,2.6395,116.774,17,7,7
46514,4.26208,14,7,3.13675,0.00124567,644456,0.350932,0.879709,0.191131,0.0246846,0.04,0.0648272,0.131615,0.7598,1.60546e-09,6.91521,0.237218,178.086,0.0462713,2.6395,116.774,17,6,8
