cycle,node,npts,gated,energy,fe_baseline,fe_surprise,R,motion_var,depth_var,trunc_frac,range,clutter_frac,s,w,h,cx,cy,yaw,std_s,std_w,std_h,phi
8004,door_2,16058,0,0.615969,0.657755,0.0111541,0.00374608,9.76315e-05,0,0,2.62128,0.0283068,0.160736,0.911186,2.06221,0.697829,2.538,0,0.0263443,0.00402713,0.00320684,0
8005,door_2,16461,0,0.627484,0.656242,0.0100386,0.00369689,9.59594e-05,0,0,2.59853,0.027981,0.16338,0.910349,2.06231,0.700054,2.538,0,0.0265445,0.00404946,0.00320694,0
8006,door_2,17036,0,0.66227,0.656272,0.00963462,0.00363993,8.44801e-05,0,0,2.57655,0.028982,0.166174,0.909507,2.06256,0.702428,2.538,0,0.0267439,0.00407148,0.00320688,0
8007,door_2,17322,0,0.631032,0.65501,0.00867116,0.00356153,6.2162e-05,0,0,2.5492,0.0253328,0.162169,0.913212,2.06267,0.700275,2.538,0,0.0268967,0.00403166,0.00320659,0
8008,door_2,17965,0,0.641594,0.654339,0.00780405,0.00353716,6.81826e-05,0,0,2.53426,0.0253715,0.160328,0.91559,2.06292,0.699623,2.538,0,0.02708,0.00399844,0.00320624,0
8009,door_2,18550,0,0.66405,0.654388,0.00798983,0.00345179,6.04251e-05,0,0,2.49568,0.0246575,0.159867,0.916579,2.06314,0.699656,2.538,0,0.02728,0.00401614,0.00320589,0
8010,door_2,18999,0,0.677386,0.654503,0.00947913,0.00340347,6.03199e-05,0,0,2.47141,0.0241363,0.158888,0.917946,2.0635,0.699361,2.538,0,0.0274849,0.00397799,0.00320562,0
8011,door_2,19836,0,0.706373,0.654762,0.0136923,0.00336509,5.74361e-05,0,0,2.45339,0.0245279,0.159074,0.919103,2.06381,0.700125,2.538,0,0.0276894,0.00399553,0.00320549,0
8012,door_2,19815,0,0.701911,0.654998,0.0170144,0.0033299,4.6929e-05,0,0,2.44078,0.0238286,0.160936,0.918443,2.06399,0.701658,2.538,0,0.0278553,0.00401799,0.0032052,0
8013,door_2,20271,0,0.707372,0.65526,0.0205242,0.00329954,4.75028e-05,0,0,2.42489,0.0236579,0.162901,0.917845,2.06401,0.703323,2.538,0,0.0280227,0.00404011,0.00320494,0
8014,door_2,20304,0,0.808516,0.656026,0.0337209,0.00324414,1.33201e-05,0,0,2.41393,0.0251743,0.167864,0.916999,2.06395,0.707864,2.538,0,0.0277608,0.00406192,0.00320457,0
8015,door_2,20380,0,0.813065,0.656811,0.0459742,0.0032219,1.67702e-06,0,0,2.40844,0.0250213,0.176773,0.916188,2.06376,0.716367,2.538,0,0.0270479,0.00408308,0.00320455,0
8016,door_2,20849,0,0.673769,0.656896,0.0430641,0.0031563,3.09839e-06,0,0,2.3734,0.0209494,0.18218,0.915332,2.06365,0.721346,2.538,0,0.026786,0.00410435,0.00320374,0
8017,door_2,21916,0,0.72106,0.657217,0.045142,0.00308489,1.52599e-05,0,0,2.32897,0.0205914,0.184721,0.91479,2.0637,0.723616,2.538,0,0.0268096,0.00412522,0.00320281,0
8018,door_2,24745,0,0.51496,0.650104,0.0406278,0.00294505,5.31695e-05,0,0,2.23152,0.0178412,0.181785,0.91953,2.06381,0.72305,2.538,0,0.027116,0.00413243,0.00320162,0
8019,door_2,27090,0,0.452958,0.640247,0.0365651,0.0029343,0.000212328,0,0,2.13423,0.015593,0.181986,0.919114,2.06361,0.723044,2.538,0,0.0274961,0.00408107,0.00320046,0
8020,door_2,30459,0,0.532686,0.634869,0.0329086,0.00289324,0.000333372,0,0,2.03707,0.0158049,0.182093,0.919012,2.06348,0.723099,2.538,0,0.0278921,0.00403227,0.00319912,0
8021,door_2,31838,0,0.577617,0.632006,0.0296177,0.00253365,3.48276e-05,0,0,1.99926,0.0136405,0.183799,0.918125,2.06331,0.724361,2.538,0,0.0281412,0.0040547,0.00319758,0
8022,door_2,35182,0,0.72119,0.632452,0.0355298,0.00240853,2.95953e-05,0,0,1.92285,0.0156071,0.185505,0.917228,2.06313,0.725619,2.538,0,0.0284194,0.00407679,0.00319596,0
8023,door_2,35897,0,0.747795,0.633029,0.0434534,0.00239785,5.53882e-05,0,0,1.89899,0.0144778,0.186769,0.916326,2.06298,0.726432,2.538,0,0.0287469,0.00409859,0.00319433,0
8025,door_2,36801,0,1.32573,0.636492,0.108032,0.00230127,2.27035e-05,0,0,1.85646,0.0173051,0.186509,0.915413,2.06275,0.725716,2.538,0,0.0290499,0.00412014,0.00319271,0
8026,door_2,37646,0,1.28439,0.639732,0.161694,0.00225285,8.22654e-06,0,0,1.83346,0.0153786,0.186061,0.914496,2.06254,0.724809,2.538,0,0.0293343,0.00414139,0.00319111,0
8028,door_2,41621,0,1.09084,0.641987,0.19041,0.00211077,9.48537e-08,0,0,1.73974,0.0103691,0.185501,0.913575,2.06223,0.723789,2.538,0,0.0296048,0.00416236,0.00318965,0
8029,door_2,43899,0,1.28959,0.645225,0.235805,0.00206833,4.6647e-06,0,0,1.70563,0.011791,0.185303,0.912645,2.06198,0.723125,2.538,0,0.029933,0.00418306,0.0031881,0
8030,door_2,46873,0,1.43193,0.649159,0.290502,0.00200112,1.92456e-07,0,0,1.65901,0.0121032,0.184818,0.911712,2.06178,0.722174,2.538,0,0.0302071,0.00420347,0.00318643,0
8031,door_2,49541,0,1.06694,0.651248,0.303021,0.00193167,6.3989e-07,0,0,1.60548,0.00760638,0.18461,0.910771,2.06151,0.721496,2.538,0,0.0305114,0.00422361,0.00318487,0
8032,door_2,50652,0,1.13125,0.653648,0.320479,0.00188706,3.36123e-06,0,0,1.5682,0.00712532,0.184439,0.909826,2.06134,0.720852,2.538,0,0.0308165,0.00424348,0.00318327,0
8033,door_2,51975,0,1.87522,0.659756,0.409977,0.00181993,4.13435e-06,0,0,1.51311,0.0134239,0.18399,0.908877,2.06119,0.719929,2.538,0,0.0310904,0.00426308,0.00318179,0
8034,door_2,53642,0,2.04969,0.666705,0.507278,0.00179146,1.22635e-05,0,0.000204598,1.48256,0.0164953,0.183127,0.907927,2.06101,0.718591,2.538,0,0.0313123,0.00428239,0.00318042,0
8035,door_2,1524,0,1.3714,0.670229,0.526668,0.00207917,0.000273106,0,0,1.50504,0.0211881,0.183458,0.906965,2.06083,0.71844,2.538,0,0.0317089,0.0043015,0.0031797,0
8036,door_2,3701,0,2.10158,0.677385,0.616421,0.00156042,1.21032e-05,0,0.00486355,1.2731,0.00904365,0.18318,0.906003,2.06074,0.717682,2.538,0,0.0319835,0.00432032,0.00321632,0
8037,door_2,8293,0,3.69051,0.692451,0.854585,0.00148495,3.46568e-06,0,0.00385868,1.2057,0.105316,0.171698,0.905104,2.06065,0.70575,2.538,0,0.0307056,0.00433847,0.00325242,0
8038,door_2,5278,0,4.6426,0.712202,1.16217,0.00148584,3.61876e-06,0,0.00435771,1.20646,0.14227,0.169373,0.904146,2.06055,0.702946,2.538,0,0.0307714,0.00435674,0.00328801,0
8040,door_2,4673,0,5.74911,0.737386,1.54712,0.00152902,0.000155095,0,0.00278134,1.08849,0.335598,0.167565,0.903181,2.06045,0.700656,2.538,0,0.0309371,0.00437478,0.00332311,0
8041,door_2,2969,0,4.44698,0.755934,1.76151,0.00172786,0.000382178,0,0.0114401,1.05556,0.136889,0.166922,0.902206,2.06035,0.699525,2.538,0,0.0312253,0.0043926,0.00335773,0
8399,door_2,282,0,0.216974,0.728986,1.58536,0.0102101,0.0040277,0,0,3.63402,0.0637959,0.167189,0.901223,2.06065,0.6993,2.538,0,0.031623,0.0044102,0.0033792,0
8400,door_2,3297,0,0.634608,0.724267,1.42683,0.0122835,0.00578912,0,0,3.73978,0.105574,0.167453,0.900236,2.06128,0.699071,2.538,0,0.0320157,0.00442757,0.00339196,0
8401,door_2,6068,0,0.695528,0.72283,1.28414,0.0126758,0.00597346,0,0,3.80866,0.113952,0.167715,0.899247,2.06149,0.698838,2.538,0,0.0324037,0.00444469,0.00341394,0
8402,door_2,7679,0,0.697326,0.721555,1.15573,0.0125748,0.00575136,0,0,3.84818,0.113745,0.167973,0.898256,2.06168,0.698601,2.538,0,0.0327871,0.00446159,0.00343342,0
8403,door_2,9273,0,0.7345,0.72162,1.04144,0.0134672,0.00652129,0,0,3.88778,0.123239,0.168371,0.897264,2.0616,0.698503,2.538,0,0.033158,0.00447823,0.00344755,0
8404,door_2,9017,0,0.861458,0.722319,0.951214,0.013533,0.00614388,0,0,4.02776,0.146744,0.168756,0.896269,2.06152,0.69839,2.538,0,0.0335246,0.00449464,0.00344943,0
8405,door_2,7457,0,0.799824,0.722707,0.863805,0.01052,0.00233667,0,0,4.26711,0.113846,0.169262,0.895274,2.06169,0.698398,2.538,0,0.0338761,0.00451082,0.00346826,0
8406,door_2,6610,0,0.742276,0.722805,0.779371,0.0127786,0.00398968,0,0,4.44099,0.121903,0.169664,0.894275,2.06153,0.698302,2.538,0,0.0342322,0.00452679,0.00349323,0
8407,door_2,6296,0,0.286499,0.700989,0.701434,0.0128189,0.0036802,0,0,4.53837,0.0759614,0.169549,0.895152,2.06249,0.698625,2.538,0,0.0345839,0.00453579,0.00351817,0
8408,door_2,5448,0,0.463962,0.689138,0.631291,0.011426,0.00145224,0,0,4.76281,0.0853838,0.170091,0.894145,2.06353,0.698664,2.538,0,0.0349175,0.00455141,0.00353553,0
8409,door_2,5263,0,0.905338,0.690219,0.589674,0.012075,0.0018828,0,0,4.81981,0.156421,0.17065,0.893136,2.06401,0.698718,2.538,0,0.0352533,0.00456682,0.00353642,0
8410,door_2,4496,0,1.00801,0.691808,0.562327,0.012028,0.00119867,0,0,4.9823,0.170782,0.171379,0.892128,2.06406,0.698943,2.538,0,0.035576,0.00458201,0.00354175,0
8411,door_2,4366,0,0.722354,0.691961,0.509134,0.0124409,0.00129642,0,0,5.06075,0.118028,0.171983,0.891116,2.0641,0.699042,2.538,0,0.0358978,0.004597,0.0035616,0
8412,door_2,3896,0,0.319545,0.67334,0.45822,0.0125521,0.000900212,0,0,5.18455,0.077589,0.172623,0.890104,2.06441,0.699176,2.538,0,0.0362056,0.00461176,0.00358989,0
8413,door_2,3709,0,0.373091,0.658327,0.412398,0.0130885,0.000815432,0,0,5.33223,0.0840447,0.173288,0.889092,2.06474,0.699334,2.538,0,0.0365081,0.00462633,0.00361673,0
8414,door_2,3473,0,0.444781,0.64765,0.371158,0.0128095,0.000348206,0,0,5.37616,0.0896437,0.17453,0.888085,2.06487,0.700073,2.538,0,0.0367581,0.00464064,0.00364438,0
8415,door_2,3445,0,0.516245,0.64108,0.334043,0.0126071,9.18268e-05,0,0,5.3887,0.0968638,0.17789,0.887099,2.06475,0.702939,2.538,0,0.0368313,0.00465461,0.00367428,0
8416,door_2,3476,0,0.583711,0.638211,0.300638,0.0125136,1.84109e-05,0,0,5.38405,0.108118,0.184208,0.886142,2.06468,0.708779,2.538,0,0.0366783,0.00466819,0.00370275,0
8417,door_2,3515,0,0.629092,0.637755,0.270574,0.0123818,4.24772e-05,0,0,5.34775,0.120886,0.189777,0.885177,2.06461,0.713866,2.538,0,0.0365927,0.00468166,0.00373126,0
8418,door_2,3542,0,0.621516,0.636943,0.243517,0.0122163,4.28046e-07,0,0,5.3188,0.122033,0.195007,0.884207,2.06448,0.718611,2.538,0,0.0365294,0.00469496,0.00376067,0
8419,door_2,3644,0,0.593595,0.634776,0.219165,0.0120037,6.03745e-06,0,0,5.26728,0.124824,0.199198,0.883226,2.06436,0.722311,2.538,0,0.0365364,0.00470813,0.00378972,0
8420,door_2,3758,0,0.536933,0.629884,0.197249,0.0120021,0.000123976,0,0,5.23882,0.109055,0.202057,0.882231,2.06476,0.724673,2.538,0,0.0366519,0.00472122,0.00381364,0
8421,door_2,3746,0,0.568456,0.626812,0.177524,0.0117589,2.40904e-05,0,0,5.20452,0.109967,0.205448,0.88124,2.06492,0.727568,2.538,0,0.0367233,0.0047341,0.00383912,0
8422,door_2,3753,0,0.096752,0.600309,0.159771,0.0118535,0.000291299,0,0,5.1629,0.0611028,0.211057,0.880408,2.06539,0.732761,2.538,0,0.0369437,0.00474659,0.00386595,0
8423,door_2,3885,0,0.275005,0.584044,0.143794,0.0115028,9.12998e-05,0,0,5.12627,0.0709361,0.213647,0.879409,2.06596,0.734851,2.538,0,0.0370563,0.00475914,0.00389018,0
8424,door_2,3899,0,0.432028,0.576443,0.129415,0.0113853,6.47554e-05,0,0,5.10404,0.0827899,0.217319,0.87842,2.06589,0.738029,2.538,0,0.0370632,0.00477145,0.00391739,0
8425,door_2,3745,0,0.331088,0.564176,0.116473,0.0114392,3.77701e-05,0,0,5.12383,0.0743741,0.222966,0.877451,2.0665,0.743192,2.538,0,0.0368537,0.00478343,0.00393943,0
8426,door_2,3765,0,0.336553,0.552795,0.104826,0.0112876,6.71254e-06,0,0,5.09434,0.0742268,0.22813,0.876478,2.06718,0.747869,2.538,0,0.0367,0.0047953,0.00396071,0
8427,door_2,3936,0,0.304892,0.540399,0.0943435,0.0111692,0.000147059,0,0,5.03045,0.0722401,0.230442,0.875477,2.06805,0.749681,2.538,0,0.0368082,0.00480718,0.0039817,0
8428,door_2,4134,0,0.337508,0.530255,0.0849091,0.0108694,0.000193654,0,0,4.94362,0.0744657,0.232332,0.874473,2.06906,0.751068,2.538,0,0.0369687,0.00481894,0.00400147,0
8429,door_2,4778,0,0.3784,0.522662,0.0764182,0.0102021,5.27902e-06,0,0,4.82101,0.0749135,0.235489,0.873482,2.07024,0.75373,2.538,0,0.0370094,0.00483045,0.00401897,0
8430,door_2,4740,0,0.35345,0.514202,0.0687764,0.0106854,0.000656335,0,0,4.7773,0.0734385,0.236335,0.87247,2.07134,0.75407,2.538,0,0.0372908,0.00484197,0.00403572,0
8431,door_2,5147,0,0.363894,0.506686,0.0618987,0.00991986,0.000239449,0,0,4.68519,0.0731141,0.237913,0.871465,2.07173,0.755146,2.538,0,0.0374844,0.00485327,0.00405902,0
8432,door_2,5481,0,0.437001,0.503202,0.0557089,0.00978622,0.000584221,0,0,4.55577,0.0747857,0.238873,0.870457,2.0726,0.755602,2.538,0,0.0377516,0.00486446,0.00407483,0
8434,door_2,5900,0,0.585003,0.503611,0.0582772,0.00971281,0.00118967,0,0,4.36553,0.0880522,0.239579,0.869447,2.07266,0.755802,2.538,0,0.0380457,0.00487552,0.00409763,0
8435,door_2,6348,0,0.812376,0.505155,0.0831715,0.00904586,0.000993776,0,0,4.2285,0.102738,0.239105,0.86844,2.07257,0.754825,2.538,0,0.0383266,0.00488643,0.00412176,0
8436,door_2,7248,0,0.718945,0.506224,0.0961265,0.00871994,0.00117879,0,0,4.07466,0.0907989,0.237654,0.872294,2.07353,0.755301,2.538,0,0.0386087,0.00486997,0.0041262,0
8437,door_2,7373,0,0.913637,0.508261,0.127052,0.00825667,0.000851023,0,0,4.03288,0.106307,0.237037,0.871273,2.07394,0.754174,2.538,0,0.0388706,0.00488096,0.00413208,0
8438,door_2,8304,0,0.937984,0.510409,0.157104,0.00728971,0.000420366,0,0,3.86308,0.0968441,0.23559,0.870257,2.0739,0.752219,2.538,0,0.0390626,0.00489178,0.00415095,0
8439,door_2,8880,0,1.06392,0.513177,0.196468,0.0078484,0.00120585,0,0,3.78898,0.121523,0.235265,0.869238,2.07413,0.751384,2.538,0,0.0393321,0.00490246,0.00415995,0
8440,door_2,10107,0,0.769428,0.514458,0.202318,0.00679415,0.000646546,0,0,3.62202,0.0755966,0.234471,0.868222,2.0743,0.750082,2.538,0,0.039551,0.00491298,0.00417353,0
8441,door_2,11245,0,0.964729,0.51671,0.226888,0.00644488,0.000673236,0,0,3.48986,0.0897085,0.233588,0.867208,2.07471,0.748692,2.538,0,0.0397654,0.00492336,0.0041452,0
8442,door_2,11758,0,0.813325,0.518193,0.233713,0.00869354,0.00304371,0,0,3.44595,0.102947,0.233613,0.866192,2.0747,0.748209,2.538,0,0.0400545,0.0049336,0.00412338,0
8443,door_2,13210,0,0.612792,0.518666,0.219754,0.00527026,1.40608e-05,0,0,3.30008,0.0474846,0.22986,0.865195,2.07435,0.743957,2.538,0,0.0398983,0.00494362,0.00411405,0
8444,door_2,14655,0,0.423848,0.513925,0.197779,0.00838585,0.00340991,0,0,3.19215,0.0650349,0.229938,0.864183,2.07413,0.743529,2.538,0,0.0401859,0.00495357,0.00410588,0
8446,door_2,14657,0,0.944152,0.516076,0.220808,0.00575918,0.00130026,0,0,2.98283,0.0854517,0.229559,0.863174,2.07374,0.742646,2.538,0,0.0404246,0.00496337,0.00408823,0
8447,door_2,11869,0,0.653337,0.516762,0.212385,0.00617278,0.00195197,0,0,2.88132,0.0624713,0.229453,0.862167,2.07343,0.742036,2.538,0,0.0406819,0.00497304,0.00407571,0
8448,door_2,8269,0,0.770376,0.51803,0.216381,0.00563367,0.00161575,0,0,2.79191,0.0642779,0.229229,0.861163,2.07301,0.74131,2.538,0,0.040923,0.00498257,0.00407016,0
8449,door_2,5275,0,0.513264,0.517792,0.194743,0.0143427,0.0105381,0,0,2.6947,0.104272,0.229416,0.860159,2.0728,0.740996,2.538,0,0.0412164,0.00499197,0.00409529,0
6710,door_3,772,0,1.00838,0.65171,0.560666,0.0252634,0.0131784,0,0,5.28794,0.222993,0.781248,0.881057,2.07181,-0.395859,4.60977,-0.014924,0.0438342,0.00517307,0.00614623,0
6715,door_3,1696,0,0.633541,0.650801,0.504599,0.0199814,0.00342239,0,0,6.25679,0.171633,0.780988,0.879883,2.07141,-0.396706,4.60978,-0.014924,0.044093,0.00517971,0.00614937,0
16318,door_2,815,0,0.348059,0.509305,0.175269,0.00367752,0.000253697,0,0.0858896,2.51188,0.0209877,0.229693,0.859158,2.07261,0.740771,2.538,0,0.0415184,0.00500124,0.00412054,0
16319,door_2,3626,0,0.492096,0.508445,0.157742,0.00738465,0.00363965,0,0.0175583,2.66693,0.063143,0.229965,0.858159,2.07243,0.740545,2.538,0,0.0418183,0.00501037,0.00414552,0
16320,door_2,9722,0,0.62838,0.509045,0.153901,0.00708319,0.00319837,0,0,2.73167,0.0690345,0.230235,0.857163,2.07217,0.740316,2.538,0,0.042116,0.00501938,0.00415893,0
16321,door_2,8354,0,0.755568,0.510277,0.16304,0.00681762,0.00262542,0,0,2.86888,0.0754294,0.230501,0.856169,2.07183,0.740086,2.538,0,0.0424116,0.00502825,0.00415803,0
16322,door_2,7897,0,0.789067,0.511671,0.174476,0.00667234,0.0021408,0,0,3.01311,0.077211,0.230764,0.855179,2.07143,0.739853,2.538,0,0.0427052,0.005037,0.00414695,0
16323,door_2,3498,0,0.76229,0.512924,0.181965,0.00572348,0.000822164,0,0,3.1628,0.0635912,0.231023,0.854191,2.07118,0.739619,2.538,0,0.0429968,0.00504562,0.00416097,0
16324,door_2,3945,0,0.453697,0.509963,0.163768,0.00673966,0.00170895,0,0,3.21353,0.0547741,0.231279,0.853206,2.07091,0.739382,2.538,0,0.0432864,0.00505412,0.00417231,0
16325,door_2,5063,0,0.873672,0.511781,0.18358,0.00675494,0.00135882,0,0,3.35266,0.083722,0.231532,0.852225,2.07054,0.739144,2.538,0,0.0435741,0.00506249,0.00416361,0
16326,door_2,4968,0,0.703356,0.512739,0.184284,0.00683884,0.0012375,0,0,3.42832,0.0711808,0.231781,0.851246,2.07022,0.738905,2.538,0,0.0438599,0.00507075,0.00416349,0
16327,door_2,4415,0,0.766285,0.514007,0.191084,0.00697779,0.00108227,0,0,3.53395,0.0770976,0.232028,0.850271,2.06997,0.738663,2.538,0,0.0441438,0.00507889,0.00417322,0
16328,door_2,3734,0,0.551356,0.514194,0.175691,0.00720049,0.000962157,0,0,3.65319,0.0639082,0.232271,0.849299,2.07014,0.73842,2.538,0,0.044426,0.0050869,0.00419536,0
16331,door_2,3077,0,0.329861,0.504977,0.158122,0.00866575,0.00158686,0,0,3.93029,0.0606077,0.232511,0.84833,2.06995,0.738176,2.538,0,0.0447063,0.00509481,0.00421952,0
16332,door_2,1305,0,0.23686,0.491571,0.14231,0.00805999,0.000628029,0,0,4.04103,0.0520726,0.235498,0.847388,2.06977,0.740692,2.538,0,0.0448586,0.00510251,0.00424341,0
16333,door_2,2656,0,0.437108,0.488848,0.128079,0.00813143,0.000600645,0,0,4.07148,0.0638705,0.235736,0.846425,2.06958,0.740448,2.538,0,0.0451363,0.00511019,0.00426704,0
16334,door_2,2592,0,0.687242,0.48984,0.135011,0.00827958,0.000617494,0,0,4.11159,0.0833716,0.23597,0.845467,2.06939,0.740203,2.538,0,0.0454123,0.00511775,0.00429042,0
16335,door_2,2262,0,0.396177,0.485157,0.12151,0.00846877,0.000542485,0,0,4.19115,0.06351,0.236201,0.844511,2.06923,0.739957,2.538,0,0.0456866,0.00512521,0.00431349,0
16336,door_2,2761,0,0.263663,0.474082,0.109359,0.00854217,0.000523402,0,0,4.21864,0.0562141,0.245886,0.843638,2.06928,0.749205,2.538,0,0.0456539,0.00513237,0.0043357,0
16337,door_2,2542,0,0.325569,0.466657,0.0984232,0.0086563,0.000505671,0,0,4.25753,0.060284,0.24612,0.842689,2.06923,0.748964,2.538,0,0.0459268,0.00513961,0.00435794,0
16338,door_2,2569,0,0.587983,0.467263,0.100653,0.00870142,0.000513566,0,0,4.26845,0.0787888,0.24635,0.841744,2.0692,0.748722,2.538,0,0.046198,0.00514675,0.00437925,0
16339,door_2,2814,0,0.609734,0.467976,0.104763,0.00871981,0.000489725,0,0,4.2808,0.0807022,0.246578,0.840803,2.0694,0.748479,2.538,0,0.0464677,0.00515378,0.00439737,0
16340,door_2,2159,0,0.516971,0.468221,0.0991622,0.00884993,0.000469945,0,0,4.32435,0.0743441,0.246802,0.839866,2.0692,0.748235,2.538,0,0.0467358,0.00516071,0.00441935,0
16341,door_2,2500,0,0.58207,0.46879,0.100574,0.00890288,0.000476569,0,0,4.33772,0.0797504,0.247024,0.838932,2.06903,0.747989,2.538,0,0.0470024,0.00516754,0.00444094,0
16342,door_2,690,0,0.402297,0.465465,0.0905166,0.00890263,0.000457885,0,0,4.34302,0.0666819,0.247242,0.838002,2.06884,0.747743,2.538,0,0.0472675,0.00517427,0.00446242,0
16356,door_2,4523,0,0.418963,0.46314,0.081465,0.00678959,0.00103793,0,0,3.48269,0.0528079,0.247458,0.837076,2.06864,0.747496,2.538,0,0.0475311,0.0051809,0.0044837,0
16357,door_2,6165,0,0.458822,0.462924,0.0733185,0.00666127,0.00115599,0,0,3.39311,0.0541054,0.24767,0.836154,2.06831,0.747247,2.538,0,0.0477933,0.00518744,0.00447675,0
16358,door_2,6509,0,0.886176,0.46504,0.1081,0.00650544,0.00119539,0,0,3.32041,0.082373,0.24788,0.835235,2.06798,0.746998,2.538,0,0.048054,0.00519388,0.00446519,0
16359,door_2,5623,0,0.471627,0.465073,0.0979455,0.00613811,0.00123316,0,0,3.16423,0.0500667,0.248087,0.834321,2.06778,0.746748,2.538,0,0.0483133,0.00520022,0.00448645,0
16361,door_2,1711,0,0.399841,0.461812,0.088151,0.00609978,0.00213267,0,0,2.76907,0.0464595,0.248291,0.833411,2.06758,0.746497,2.538,0,0.0485713,0.00520647,0.00450747,0
16362,door_2,8401,0,0.297826,0.453612,0.0793359,0.00606823,0.00228537,0,0,2.68462,0.0418947,0.248668,0.832506,2.06721,0.746421,2.538,0,0.0487588,0.00521259,0.00448276,0
16626,door_2,4769,0,0.719668,0.454943,0.0978748,0.00344176,0.000452168,0,0.0237599,2.2856,0.0278442,0.24889,0.831604,2.06703,0.746192,2.538,0,0.048618,0.00521843,0.00442215,0
16628,door_2,2121,0,0.565332,0.455495,0.099071,0.00560387,0.00227859,0,0,2.46236,0.0514859,0.249097,0.830706,2.06683,0.74595,2.538,0,0.0488744,0.00522442,0.00444386,0
16632,door_2,5141,0,1.05444,0.458489,0.148759,0.00538406,0.00123651,0,0,2.84937,0.0763338,0.249302,0.829812,2.06663,0.745708,2.538,0,0.0491294,0.00523031,0.00446534,0
16633,door_2,5764,0,0.567119,0.459033,0.144691,0.00544496,0.00106819,0,0,2.94821,0.0473328,0.249509,0.828922,2.06644,0.74547,2.538,0,0.0492758,0.00523606,0.00448659,0
16634,door_2,9332,0,0.615985,0.459817,0.145839,0.00542329,0.00102093,0,0,2.95904,0.0494366,0.24971,0.828037,2.066,0.745229,2.538,0,0.0495287,0.00524178,0.00443279,0
16635,door_2,8097,0,0.809343,0.461565,0.166033,0.00561426,0.000831186,0,0,3.11572,0.0637709,0.249909,0.827155,2.06562,0.744987,2.538,0,0.0497803,0.00524742,0.00439388,0
16636,door_2,7274,0,0.74114,0.462963,0.177247,0.00509065,0.000117628,0,0,3.19101,0.0514944,0.250105,0.826278,2.06526,0.744745,2.538,0,0.0500307,0.00525298,0.00435087,0
16637,door_2,6616,0,0.711794,0.464207,0.184281,0.00587782,0.000656452,0,0,3.28686,0.0601911,0.250299,0.825405,2.06493,0.744502,2.538,0,0.0502799,0.00525845,0.00431825,0
16638,door_2,5983,0,0.709869,0.465435,0.190297,0.00555977,0.000115977,0,0,3.37038,0.0559622,0.25049,0.824537,2.06465,0.744258,2.538,0,0.0505278,0.00526384,0.0043027,0
16639,door_2,5598,0,0.663378,0.466425,0.190962,0.00570162,0.000131526,0,0,3.41691,0.0549917,0.250678,0.823672,2.06439,0.744014,2.538,0,0.0507745,0.00526915,0.0042913,0
16640,door_2,4892,0,0.726804,0.467727,0.197774,0.00627036,0.000476325,0,0,3.49787,0.0657262,0.25331,0.82283,2.06421,0.746225,2.538,0,0.050794,0.00527427,0.00431442,0
16641,door_2,4795,0,0.740989,0.469093,0.205186,0.00644614,0.000479515,0,0,3.55901,0.0687273,0.253498,0.821974,2.0641,0.745985,2.538,0,0.0507735,0.00527929,0.00432727,0
16642,door_2,4803,0,0.697082,0.470233,0.207352,0.00659328,0.00045191,0,0,3.61987,0.067412,0.262449,0.821186,2.06405,0.754542,2.538,0,0.0506891,0.0052842,0.00434918,0
16643,door_2,4398,0,0.731031,0.471537,0.212566,0.00668776,0.000435317,0,0,3.65802,0.070814,0.262645,0.820339,2.06388,0.754315,2.538,0,0.0505287,0.00528901,0.00437165,0
16644,door_2,3526,0,0.862942,0.473494,0.230255,0.00678669,0.000358249,0,0,3.71768,0.0821416,0.262848,0.819496,2.0637,0.754095,2.538,0,0.0507753,0.00529394,0.0043939,0
16646,door_2,2248,0,0.67707,0.474512,0.227485,0.00704814,0.000380397,0,0,3.79728,0.0709339,0.263047,0.818657,2.06352,0.753876,2.538,0,0.0510208,0.00529881,0.00441591,0
16660,door_2,6219,0,0.557126,0.474925,0.212957,0.00633731,0.000513029,0,0,3.50866,0.0562974,0.263318,0.817823,2.06335,0.75373,2.538,0,0.0510433,0.00530349,0.00443765,0
16661,door_2,6219,0,0.577848,0.47544,0.201902,0.00620888,0.000540653,0,0,3.45262,0.0564833,0.263489,0.816993,2.06328,0.753485,2.538,0,0.0511033,0.00530812,0.00442852,0
