cycle,node,L,p_exists,cx,cy,inroom,roomprior_loaded,won,since_det,sil_occ,sil_free,sil_free_eff,n_detectable,n_total,n_occluded,resolvability,central_frac,p_detect,oblq,remove_streak,obs_top_z,obs_top_conf,trunc,gated,gate_fresh
62460,door_2,4,0.982014,0.777063,2.538,1,1,0,67059,0,0,0,0,420,420,0,0,0,0.734274,0,2.05811,0.999681,0,0,0
62520,door_3,4,0.982014,-0.366283,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936655,0,2.04177,0.999999,0,0,1
62520,door_2,4,0.982014,0.777063,2.538,1,1,0,67133,0,0,0,0,420,420,0,0,0,0.734274,0,2.05811,0.999681,0,0,0
62580,door_3,4,0.982014,-0.366593,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936672,0,2.04177,0.999999,0,0,1
62580,door_2,4,0.982014,0.777063,2.538,1,1,0,67203,0,0,0,0,420,420,0,0,0,0.734274,0,2.05811,0.999681,0,0,0
62640,door_3,4,0.982014,-0.368422,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93677,0,2.04177,0.999999,0,0,1
62640,door_2,4,0.982014,0.777063,2.538,1,1,0,67274,0,0,0,0,420,420,0,0,0,0.734275,0,2.05811,0.999681,0,0,0
62700,door_3,4,0.982014,-0.368314,4.60936,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936764,0,2.04177,0.999999,0,0,0
62700,door_2,4,0.982014,0.777063,2.538,1,1,0,67342,0,0,0,0,420,420,0,0,0,0.734275,0,2.05811,0.999681,0,0,0
62760,door_3,4,0.982014,-0.366764,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936682,0,2.04177,0.999999,0,0,1
62760,door_2,4,0.982014,0.777063,2.538,1,1,0,67414,0,0,0,0,420,420,0,0,0,0.734276,0,2.05811,0.999681,0,0,0
62820,door_3,4,0.982014,-0.36757,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936725,0,2.04177,0.999999,0,0,1
62820,door_2,4,0.982014,0.777063,2.538,1,1,0,67482,0,0,0,0,420,420,0,0,0,0.734276,0,2.05811,0.999681,0,0,0
62880,door_3,4,0.982014,-0.364693,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936572,0,2.04177,0.999999,0,0,1
62880,door_2,4,0.982014,0.777063,2.538,1,1,0,67550,0,0,0,0,420,420,0,0,0,0.734276,0,2.05811,0.999681,0,0,0
62940,door_3,4,0.982014,-0.366862,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936687,0,2.04177,0.999999,0,0,1
62940,door_2,4,0.982014,0.777063,2.538,1,1,0,67619,0,0,0,0,420,420,0,0,0,0.734276,0,2.05811,0.999681,0,0,0
63000,door_3,4,0.982014,-0.366902,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93669,0,2.04177,0.999999,0,0,1
63000,door_2,4,0.982014,0.777063,2.538,1,1,0,67684,0,0,0,0,420,420,0,0,0,0.734277,0,2.05811,0.999681,0,0,0
63060,door_3,4,0.982014,-0.364339,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936554,0,2.04177,0.999999,0,0,1
63060,door_2,4,0.982014,0.777063,2.538,1,1,0,67753,0,0,0,0,420,420,0,0,0,0.734277,0,2.05811,0.999681,0,0,0
63120,door_3,4,0.982014,-0.370418,4.60939,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936878,0,2.04177,0.999999,0,0,0
63120,door_2,4,0.982014,0.777063,2.538,1,1,0,67820,0,0,0,0,420,420,0,0,0,0.734277,0,2.05811,0.999681,0,0,0
63180,door_3,4,0.982014,-0.367415,4.60934,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936718,0,2.04177,0.999999,0,0,0
63180,door_2,4,0.982014,0.777063,2.538,1,1,0,67888,0,0,0,0,420,420,0,0,0,0.734278,0,2.05811,0.999681,0,0,0
63240,door_3,4,0.982014,-0.365503,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936616,0,2.04177,0.999999,0,0,1
63240,door_2,4,0.982014,0.777063,2.538,1,1,0,67955,0,0,0,0,420,420,0,0,0,0.734278,0,2.05811,0.999681,0,0,0
63300,door_3,4,0.982014,-0.366167,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936652,0,2.04177,0.999999,0,0,1
63300,door_2,4,0.982014,0.777063,2.538,1,1,0,68023,0,0,0,0,420,420,0,0,0,0.734278,0,2.05811,0.999681,0,0,0
63360,door_3,4,0.982014,-0.36849,4.60936,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936776,0,2.04177,0.999999,0,0,0
63360,door_2,4,0.982014,0.777063,2.538,1,1,0,68090,0,0,0,0,420,420,0,0,0,0.734279,0,2.05811,0.999681,0,0,0
63420,door_3,4,0.982014,-0.369442,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936827,0,2.04177,0.999999,0,0,1
63420,door_2,4,0.982014,0.777063,2.538,1,1,0,68158,0,0,0,0,420,420,0,0,0,0.734279,0,2.05811,0.999681,0,0,0
63480,door_3,4,0.982014,-0.369019,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936804,0,2.04177,0.999999,0,0,1
63480,door_2,4,0.982014,0.777063,2.538,1,1,0,68228,0,0,0,0,420,420,0,0,0,0.734279,0,2.05811,0.999681,0,0,0
63540,door_3,4,0.982014,-0.367186,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936707,0,2.04177,0.999999,0,0,1
63540,door_2,4,0.982014,0.777063,2.538,1,1,0,68294,0,0,0,0,420,420,0,0,0,0.73428,0,2.05811,0.999681,0,0,0
63600,door_3,4,0.982014,-0.36763,4.60935,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936731,0,2.04177,0.999999,0,0,0
63600,door_2,4,0.982014,0.777063,2.538,1,1,0,68365,0,0,0,0,420,420,0,0,0,0.73428,0,2.05811,0.999681,0,0,0
63660,door_3,4,0.982014,-0.370665,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936893,0,2.04177,0.999999,0,0,1
63660,door_2,4,0.982014,0.777063,2.538,1,1,0,68433,0,0,0,0,420,420,0,0,0,0.73428,0,2.05811,0.999681,0,0,0
63720,door_3,4,0.982014,-0.367384,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936718,0,2.04177,0.999999,0,0,1
63720,door_2,4,0.982014,0.777063,2.538,1,1,0,68502,0,0,0,0,420,420,0,0,0,0.734281,0,2.05811,0.999681,0,0,0
63780,door_3,4,0.982014,-0.369284,4.60937,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.93682,0,2.04177,0.999999,0,0,0
63780,door_2,4,0.982014,0.777063,2.538,1,1,0,68570,0,0,0,0,420,420,0,0,0,0.734281,0,2.05811,0.999681,0,0,0
63840,door_3,4,0.982014,-0.365351,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93661,0,2.04177,0.999999,0,0,1
63840,door_2,4,0.982014,0.777063,2.538,1,1,0,68637,0,0,0,0,420,420,0,0,0,0.734281,0,2.05811,0.999681,0,0,0
63900,door_3,4,0.982014,-0.36736,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936718,0,2.04177,0.999999,0,0,1
63900,door_2,4,0.982014,0.777063,2.538,1,1,0,68707,0,0,0,0,420,420,0,0,0,0.734282,0,2.05811,0.999681,0,0,0
63960,door_3,4,0.982014,-0.36745,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936723,0,2.04177,0.999999,0,0,1
63960,door_2,4,0.982014,0.777063,2.538,1,1,0,68776,0,0,0,0,420,420,0,0,0,0.734282,0,2.05811,0.999681,0,0,0
64020,door_3,4,0.982014,-0.364295,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936554,0,2.04177,0.999999,0,0,1
64020,door_2,4,0.982014,0.777063,2.538,1,1,0,68842,0,0,0,0,420,420,0,0,0,0.734282,0,2.05811,0.999681,0,0,0
64080,door_3,4,0.982014,-0.367731,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936738,0,2.04177,0.999999,0,0,1
64080,door_2,4,0.982014,0.777063,2.538,1,1,0,68908,0,0,0,0,420,420,0,0,0,0.734282,0,2.05811,0.999681,0,0,0
64140,door_3,4,0.982014,-0.370352,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936878,0,2.04177,0.999999,0,0,1
64140,door_2,4,0.982014,0.777063,2.538,1,1,0,68975,0,0,0,0,420,420,0,0,0,0.734283,0,2.05811,0.999681,0,0,0
64200,door_3,4,0.982014,-0.368161,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936761,0,2.04177,0.999999,0,0,1
64200,door_2,4,0.982014,0.777063,2.538,1,1,0,69047,0,0,0,0,420,420,0,0,0,0.734284,0,2.05811,0.999681,0,0,0
64260,door_3,4,0.982014,-0.366971,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936698,0,2.04177,0.999999,0,0,1
64260,door_2,4,0.982014,0.777063,2.538,1,1,0,69114,0,0,0,0,420,420,0,0,0,0.734284,0,2.05811,0.999681,0,0,0
64320,door_3,4,0.982014,-0.3667,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936684,0,2.04177,0.999999,0,0,1
64320,door_2,4,0.982014,0.777063,2.538,1,1,0,69181,0,0,0,0,420,420,0,0,0,0.734284,0,2.05811,0.999681,0,0,0
64380,door_3,4,0.982014,-0.368443,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936777,0,2.04177,0.999999,0,0,1
64380,door_2,4,0.982014,0.777063,2.538,1,1,0,69250,0,0,0,0,420,420,0,0,0,0.734285,0,2.05811,0.999681,0,0,0
64440,door_3,4,0.982014,-0.36927,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936821,0,2.04177,0.999999,0,0,1
64440,door_2,4,0.982014,0.777063,2.538,1,1,0,69314,0,0,0,0,420,420,0,0,0,0.734285,0,2.05811,0.999681,0,0,0
64500,door_3,4,0.982014,-0.367706,4.60935,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936738,0,2.04177,0.999999,0,0,0
64500,door_2,4,0.982014,0.777063,2.538,1,1,0,69384,0,0,0,0,420,420,0,0,0,0.734285,0,2.05811,0.999681,0,0,0
64560,door_3,4,0.982014,-0.366684,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936684,0,2.04177,0.999999,0,0,1
64560,door_2,4,0.982014,0.777063,2.538,1,1,0,69451,0,0,0,0,420,420,0,0,0,0.734285,0,2.05811,0.999681,0,0,0
64620,door_3,4,0.982014,-0.368959,4.60936,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936806,0,2.04177,0.999999,0,0,0
64620,door_2,4,0.982014,0.777063,2.538,1,1,0,69521,0,0,0,0,420,420,0,0,0,0.734286,0,2.05811,0.999681,0,0,0
64680,door_3,4,0.982014,-0.366336,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936666,0,2.04177,0.999999,0,0,1
64680,door_2,4,0.982014,0.777063,2.538,1,1,0,69585,0,0,0,0,420,420,0,0,0,0.734286,0,2.05811,0.999681,0,0,0
64740,door_3,4,0.982014,-0.36649,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936674,0,2.04177,0.999999,0,0,0
64740,door_2,4,0.982014,0.777063,2.538,1,1,0,69655,0,0,0,0,420,420,0,0,0,0.734286,0,2.05811,0.999681,0,0,0
64800,door_3,4,0.982014,-0.367178,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936711,0,2.04177,0.999999,0,0,1
64800,door_2,4,0.982014,0.777063,2.538,1,1,0,69724,0,0,0,0,420,420,0,0,0,0.734287,0,2.05811,0.999681,0,0,0
64860,door_3,4,0.982014,-0.367324,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936719,0,2.04177,0.999999,0,0,1
64860,door_2,4,0.982014,0.777063,2.538,1,1,0,69788,0,0,0,0,420,420,0,0,0,0.734287,0,2.05811,0.999681,0,0,0
64920,door_3,4,0.982014,-0.366908,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936697,0,2.04177,0.999999,0,0,0
64920,door_2,4,0.982014,0.777063,2.538,1,1,0,69857,0,0,0,0,420,420,0,0,0,0.734287,0,2.05811,0.999681,0,0,0
64980,door_3,4,0.982014,-0.367459,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936727,0,2.04177,0.999999,0,0,1
64980,door_2,4,0.982014,0.777063,2.538,1,1,0,69925,0,0,0,0,420,420,0,0,0,0.734287,0,2.05811,0.999681,0,0,0
65040,door_3,4,0.982014,-0.373963,4.60944,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.937073,0,2.04177,0.999999,0,0,1
65040,door_2,4,0.982014,0.777063,2.538,1,1,0,69992,0,0,0,0,420,420,0,0,0,0.734288,0,2.05811,0.999681,0,0,0
65100,door_3,4,0.982014,-0.367607,4.60934,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936735,0,2.04177,0.999999,0,0,0
65100,door_2,4,0.982014,0.777063,2.538,1,1,0,70059,0,0,0,0,420,420,0,0,0,0.734288,0,2.05811,0.999681,0,0,0
65160,door_3,4,0.982014,-0.368491,4.60936,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936782,0,2.04177,0.999999,0,0,0
65160,door_2,4,0.982014,0.777063,2.538,1,1,0,70126,0,0,0,0,420,420,0,0,0,0.734288,0,2.05811,0.999681,0,0,0
65220,door_3,4,0.982014,-0.367454,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936727,0,2.04177,0.999999,0,0,1
65220,door_2,4,0.982014,0.777063,2.538,1,1,0,70190,0,0,0,0,420,420,0,0,0,0.734288,0,2.05811,0.999681,0,0,0
65280,door_3,4,0.982014,-0.366874,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936696,0,2.04177,0.999999,0,0,0
65280,door_2,4,0.982014,0.777063,2.538,1,1,0,70259,0,0,0,0,420,420,0,0,0,0.734288,0,2.05811,0.999681,0,0,0
65340,door_3,4,0.982014,-0.365669,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936632,0,2.04177,0.999999,0,0,1
65340,door_2,4,0.982014,0.777063,2.538,1,1,0,70324,0,0,0,0,420,420,0,0,0,0.734289,0,2.05811,0.999681,0,0,0
65400,door_3,4,0.982014,-0.367621,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936737,0,2.04177,0.999999,0,0,1
65400,door_2,4,0.982014,0.777063,2.538,1,1,0,70392,0,0,0,0,420,420,0,0,0,0.734289,0,2.05811,0.999681,0,0,0
65460,door_3,4,0.982014,-0.365395,4.60931,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936618,0,2.04177,0.999999,0,0,0
65460,door_2,4,0.982014,0.777063,2.538,1,1,0,70457,0,0,0,0,420,420,0,0,0,0.73429,0,2.05811,0.999681,0,0,0
65520,door_3,4,0.982014,-0.370304,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93688,0,2.04177,0.999999,0,0,1
65520,door_2,4,0.982014,0.777063,2.538,1,1,0,70523,0,0,0,0,420,420,0,0,0,0.73429,0,2.05811,0.999681,0,0,0
65580,door_3,4,0.982014,-0.364013,4.60929,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936545,0,2.04177,0.999999,0,0,1
65580,door_2,4,0.982014,0.777063,2.538,1,1,0,70588,0,0,0,0,420,420,0,0,0,0.73429,0,2.05811,0.999681,0,0,0
65640,door_3,4,0.982014,-0.366556,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936681,0,2.04177,0.999999,0,0,1
65640,door_2,4,0.982014,0.777063,2.538,1,1,0,70651,0,0,0,0,420,420,0,0,0,0.73429,0,2.05811,0.999681,0,0,0
65700,door_3,4,0.982014,-0.367903,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936752,0,2.04177,0.999999,0,0,1
65700,door_2,4,0.982014,0.777063,2.538,1,1,0,70717,0,0,0,0,420,420,0,0,0,0.73429,0,2.05811,0.999681,0,0,0
65760,door_3,4,0.982014,-0.370283,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936879,0,2.04177,0.999999,0,0,1
65760,door_2,4,0.982014,0.777063,2.538,1,1,0,70785,0,0,0,0,420,420,0,0,0,0.73429,0,2.05811,0.999681,0,0,0
65820,door_3,4,0.982014,-0.37007,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936868,0,2.04177,0.999999,0,0,1
65820,door_2,4,0.982014,0.777063,2.538,1,1,0,70848,0,0,0,0,420,420,0,0,0,0.734291,0,2.05811,0.999681,0,0,0
65880,door_3,4,0.982014,-0.367216,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936716,0,2.04177,0.999999,0,0,1
65880,door_2,4,0.982014,0.777063,2.538,1,1,0,70916,0,0,0,0,420,420,0,0,0,0.734291,0,2.05811,0.999681,0,0,0
65940,door_3,4,0.982014,-0.370209,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936876,0,2.04177,0.999999,0,0,1
65940,door_2,4,0.982014,0.777063,2.538,1,1,0,70982,0,0,0,0,420,420,0,0,0,0.734291,0,2.05811,0.999681,0,0,0
66000,door_3,4,0.982014,-0.367416,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936727,0,2.04177,0.999999,0,0,1
66000,door_2,4,0.982014,0.777063,2.538,1,1,0,71045,0,0,0,0,420,420,0,0,0,0.734291,0,2.05811,0.999681,0,0,0
66060,door_3,4,0.982014,-0.369023,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936813,0,2.04177,0.999999,0,0,1
66060,door_2,4,0.982014,0.777063,2.538,1,1,0,71112,0,0,0,0,420,420,0,0,0,0.734292,0,2.05811,0.999681,0,0,0
66120,door_3,4,0.982014,-0.370135,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936873,0,2.04177,0.999999,0,0,1
66120,door_2,4,0.982014,0.777063,2.538,1,1,0,71180,0,0,0,0,420,420,0,0,0,0.734292,0,2.05811,0.999681,0,0,0
66180,door_3,4,0.982014,-0.367341,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936724,0,2.04177,0.999999,0,0,1
66180,door_2,4,0.982014,0.777063,2.538,1,1,0,71248,0,0,0,0,420,420,0,0,0,0.734292,0,2.05811,0.999681,0,0,0
66240,door_3,4,0.982014,-0.367165,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936715,0,2.04177,0.999999,0,0,1
66240,door_2,4,0.982014,0.777063,2.538,1,1,0,71315,0,0,0,0,420,420,0,0,0,0.734293,0,2.05811,0.999681,0,0,0
66300,door_3,4,0.982014,-0.366605,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936685,0,2.04177,0.999999,0,0,1
66300,door_2,4,0.982014,0.777063,2.538,1,1,0,71383,0,0,0,0,420,420,0,0,0,0.734293,0,2.05811,0.999681,0,0,0
66360,door_3,4,0.982014,-0.364028,4.60929,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936548,0,2.04177,0.999999,0,0,1
66360,door_2,4,0.982014,0.777063,2.538,1,1,0,71450,0,0,0,0,420,420,0,0,0,0.734294,0,2.05811,0.999681,0,0,0
66420,door_3,4,0.982014,-0.366745,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936693,0,2.04177,0.999999,0,0,1
66420,door_2,4,0.982014,0.777063,2.538,1,1,0,71516,0,0,0,0,420,420,0,0,0,0.734294,0,2.05811,0.999681,0,0,0
66480,door_3,4,0.982014,-0.367098,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936712,0,2.04177,0.999999,0,0,1
66480,door_2,4,0.982014,0.777063,2.538,1,1,0,71583,0,0,0,0,420,420,0,0,0,0.734294,0,2.05811,0.999681,0,0,0
66540,door_3,4,0.982014,-0.366886,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936701,0,2.04177,0.999999,0,0,1
66540,door_2,4,0.982014,0.777063,2.538,1,1,0,71648,0,0,0,0,420,420,0,0,0,0.734295,0,2.05811,0.999681,0,0,0
66600,door_3,4,0.982014,-0.365204,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936612,0,2.04177,0.999999,0,0,1
66600,door_2,4,0.982014,0.777063,2.538,1,1,0,71713,0,0,0,0,420,420,0,0,0,0.734295,0,2.05811,0.999681,0,0,0
66660,door_3,4,0.982014,-0.369922,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936864,0,2.04177,0.999999,0,0,1
66660,door_2,4,0.982014,0.777063,2.538,1,1,0,71776,0,0,0,0,420,420,0,0,0,0.734295,0,2.05811,0.999681,0,0,0
66720,door_3,4,0.982014,-0.368946,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936812,0,2.04177,0.999999,0,0,1
66720,door_2,4,0.982014,0.777063,2.538,1,1,0,71842,0,0,0,0,420,420,0,0,0,0.734296,0,2.05811,0.999681,0,0,0
66780,door_3,4,0.982014,-0.37494,4.60945,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.937131,0,2.04177,0.999999,0,0,1
66780,door_2,4,0.982014,0.777063,2.538,1,1,0,71909,0,0,0,0,420,420,0,0,0,0.734296,0,2.05811,0.999681,0,0,0
66840,door_3,4,0.982014,-0.367459,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936733,0,2.04177,0.999999,0,0,1
66840,door_2,4,0.982014,0.777063,2.538,1,1,0,71978,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
66900,door_3,4,0.982014,-0.368919,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936811,0,2.04177,0.999999,0,0,1
66900,door_2,4,0.982014,0.777063,2.538,1,1,0,72048,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
66960,door_3,4,0.982014,-0.36848,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936788,0,2.04177,0.999999,0,0,1
66960,door_2,4,0.982014,0.777063,2.538,1,1,0,72115,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
67020,door_3,4,0.982014,-0.367218,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936721,0,2.04177,0.999999,0,0,1
67020,door_2,4,0.982014,0.777063,2.538,1,1,0,72183,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
67080,door_3,4,0.982014,-0.36691,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936705,0,2.04177,0.999999,0,0,1
67080,door_2,4,0.982014,0.777063,2.538,1,1,0,72252,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
67140,door_3,4,0.982014,-0.368193,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936773,0,2.04177,0.999999,0,0,1
67140,door_2,4,0.982014,0.777063,2.538,1,1,0,72318,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
67200,door_3,4,0.982014,-0.36901,4.60937,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936817,0,2.04177,0.999999,0,0,0
67200,door_2,4,0.982014,0.777063,2.538,1,1,0,72386,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
67260,door_3,4,0.982014,-0.364376,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93657,0,2.04177,0.999999,0,0,1
67260,door_2,4,0.982014,0.777063,2.538,1,1,0,72451,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67320,door_3,4,0.982014,-0.366985,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936709,0,2.04177,0.999999,0,0,1
67320,door_2,4,0.982014,0.777063,2.538,1,1,0,72519,0,0,0,0,420,420,0,0,0,0.734297,0,2.05811,0.999681,0,0,0
67380,door_3,4,0.982014,-0.368669,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936799,0,2.04177,0.999999,0,0,1
67380,door_2,4,0.982014,0.777063,2.538,1,1,0,72587,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67440,door_3,4,0.982014,-0.368536,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936792,0,2.04177,0.999999,0,0,1
67440,door_2,4,0.982014,0.777063,2.538,1,1,0,72650,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67500,door_3,4,0.982014,-0.370198,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93688,0,2.04177,0.999999,0,0,1
67500,door_2,4,0.982014,0.777063,2.538,1,1,0,72716,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67560,door_3,4,0.982014,-0.368906,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936812,0,2.04177,0.999999,0,0,1
67560,door_2,4,0.982014,0.777063,2.538,1,1,0,72782,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67620,door_3,4,0.982014,-0.370277,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936885,0,2.04177,0.999999,0,0,1
67620,door_2,4,0.982014,0.777063,2.538,1,1,0,72849,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67680,door_3,4,0.982014,-0.368351,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936782,0,2.04177,0.999999,0,0,1
67680,door_2,4,0.982014,0.777063,2.538,1,1,0,72915,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67740,door_3,4,0.982014,-0.367364,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93673,0,2.04177,0.999999,0,0,1
67740,door_2,4,0.982014,0.777063,2.538,1,1,0,72981,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67800,door_3,4,0.982014,-0.365272,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936618,0,2.04177,0.999999,0,0,1
67800,door_2,4,0.982014,0.777063,2.538,1,1,0,73048,0,0,0,0,420,420,0,0,0,0.734298,0,2.05811,0.999681,0,0,0
67860,door_3,4,0.982014,-0.368755,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936804,0,2.04177,0.999999,0,0,1
