cycle,n_door_slices,slice_idx,npts,conf,cx,cy,range,trunc_frac,motion_var
2541,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2541,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2542,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2542,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2543,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2543,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2544,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2544,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2545,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2545,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2546,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2546,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2547,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2547,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2548,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2548,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2549,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2549,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2550,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2550,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2551,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2551,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2552,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2552,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2553,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2553,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2554,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2554,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2555,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2555,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2556,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2556,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2557,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2557,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2558,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2558,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2559,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2559,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2560,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2560,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2561,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2561,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2562,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2562,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2563,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2563,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2564,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2564,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2565,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2565,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2566,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2566,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2567,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2567,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2568,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2568,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2569,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2569,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2570,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2570,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2571,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2571,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2572,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2572,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2573,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2573,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2574,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2574,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2575,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2575,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2576,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2576,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2577,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2577,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2578,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2578,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2579,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2579,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2580,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2580,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2581,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2581,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2582,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2582,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2583,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2583,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2584,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2584,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2585,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2585,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2586,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2586,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2587,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2587,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2588,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2588,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2589,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2589,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2590,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2590,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2591,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2591,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2592,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2592,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2593,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2593,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2594,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2594,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2595,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2595,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2596,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2596,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2597,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2597,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2598,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2598,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2599,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2599,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2600,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2600,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2601,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2601,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2602,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2602,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2603,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2603,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2604,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2604,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2605,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2605,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2606,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2606,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2607,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2607,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2608,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2608,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2609,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2609,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2610,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2610,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2611,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2611,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2612,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2612,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2613,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2613,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2614,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2614,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2615,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2615,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2616,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2616,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2617,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2617,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2618,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2618,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2619,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2619,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2620,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2620,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2621,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2621,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2622,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2622,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2623,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2623,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2624,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2624,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2625,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2625,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2626,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2626,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2627,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2627,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2628,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2628,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2629,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2629,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2630,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2630,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2631,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2631,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2632,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2632,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2633,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2633,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2634,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2634,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2635,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2635,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2636,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2636,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2637,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2637,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2638,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2638,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2639,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2639,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2640,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2640,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2641,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2641,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2642,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2642,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2643,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2643,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2644,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2644,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2645,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2645,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2646,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2646,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2647,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2647,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2648,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2648,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2649,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2649,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2650,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2650,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2651,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2651,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2652,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2652,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2653,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2653,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2654,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2654,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2655,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2655,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2656,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2656,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2657,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2657,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2658,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2658,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2659,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2659,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2660,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2660,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2661,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2661,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2662,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2662,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2663,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2663,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2664,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2664,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2665,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2665,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2666,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2666,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2667,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2667,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2668,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2668,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2669,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2669,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2670,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2670,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2671,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2671,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2672,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2672,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2673,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2673,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2674,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2674,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2675,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2675,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2676,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2676,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2677,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2677,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2678,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2678,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2679,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2679,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2680,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2680,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2681,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2681,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2682,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2682,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2683,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2683,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2684,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2684,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2685,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2685,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2686,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2686,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2687,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2687,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2688,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2688,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2689,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2689,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2690,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2690,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2691,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2691,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2692,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2692,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2693,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2693,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2694,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2694,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2695,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2695,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2696,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2696,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2697,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2697,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2698,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2698,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2699,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2699,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2700,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2700,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2701,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2701,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2702,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2702,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2703,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2703,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2704,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2704,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2705,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2705,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2706,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2706,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2707,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2707,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2708,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2708,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2709,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2709,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2710,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2710,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2711,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2711,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2712,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2712,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2713,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2713,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2714,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2714,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2715,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2715,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2716,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2716,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2717,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2717,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2718,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2718,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2719,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2719,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2720,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2720,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2721,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2721,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2722,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2722,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2723,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2723,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2724,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2724,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2725,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2725,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2726,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2726,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2727,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2727,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2728,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2728,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2729,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2729,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2730,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2730,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2731,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2731,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2732,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2732,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2733,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2733,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2734,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2734,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2735,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2735,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2736,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2736,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2737,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2737,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2738,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2738,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2739,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2739,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2740,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2740,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2741,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2741,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2742,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2742,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2743,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2743,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2744,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2744,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2745,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2745,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2746,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2746,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2747,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2747,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2748,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2748,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2749,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2749,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2750,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2750,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2751,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2751,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2752,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2752,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2753,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2753,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2754,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2754,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2755,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2755,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2756,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2756,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2757,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2757,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2758,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2758,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
