# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
862;1789210754571;0.00018568,1.49548e-05,-0.012373;-4.23771,3.29304 -4.11003,-3.51279 4.00293,-3.55467 4.19548,3.57937;0.0422867 0.0395149 0.0468181 0.0409619;0.0151663 0.015672 0.0190323 0.00297255;1,1
863;1789210754615;1.87584e-05,-1.38111e-05,-0.0145136;-4.23769,3.29223 -4.11003,-3.51271 4.00293,-3.55472 4.19548,3.57952;0.0422854 0.0395148 0.0468185 0.0409632;0.0151663 0.015672 0.0190323 0.00297255;1,1
864;1789210754667;-4.09559e-05,-4.15187e-05,-0.0224127;-4.23771,3.29298 -4.11003,-3.51283 4.00293,-3.55471 4.19548,3.5794;0.0422866 0.039515 0.0468184 0.0409621;0.0151663 0.015672 0.0190323 0.00297255;1,1
865;1789210754714;-7.30211e-05,-7.20879e-05,-0.029824;-4.23771,3.29323 -4.11007,-3.51086 4.00294,-3.55426 4.19548,3.57931;0.042287 0.0395119 0.0468147 0.0409614;0.0151663 0.015672 0.0190323 0.00297255;1,1
866;1789210754772;-0.000112305,-0.000204145,-0.0391298;-4.2377,3.2923 -4.11007,-3.5108 4.00294,-3.55426 4.19548,3.5795;0.0422855 0.0395118 0.0468147 0.040963;0.0151663 0.015672 0.0190323 0.00297255;1,1
867;1789210754820;-0.000141235,-0.000569191,-0.0470508;-4.23771,3.29289 -4.11007,-3.51062 4.00294,-3.55435 4.19548,3.57938;0.0422865 0.0395115 0.0468153 0.040962;0.0151663 0.015672 0.0190323 0.00297255;1,1
868;1789210754874;-0.000281003,-0.00293529,-0.0544005;-4.23932,3.29159 -4.10828,-3.51105 4.00295,-3.55409 4.19549,3.57987;0.0422898 0.0395092 0.0468134 0.0409658;0.0151663 0.015672 0.0190323 0.00297255;1,1
869;1789210754926;-0.000321649,-0.00472615,-0.0600984;-4.23938,3.29163 -4.10815,-3.51104 4.00295,-3.55413 4.19549,3.57986;0.0422901 0.0395089 0.0468137 0.0409657;0.0151663 0.015672 0.0190323 0.00297255;1,1
870;1789210754977;-0.000406234,-0.00756735,-0.065962;-4.23939,3.29224 -4.10815,-3.5108 4.00294,-3.55427 4.19548,3.5795;0.0422914 0.0395086 0.0468147 0.040963;0.0151663 0.015672 0.0190323 0.00297255;1,1
871;1789210755022;-0.000582583,-0.0110719,-0.0712895;-4.23939,3.29205 -4.10815,-3.51088 4.00294,-3.55458 4.19548,3.57954;0.0422911 0.0395088 0.0468172 0.0409633;0.0151663 0.015672 0.0190323 0.00297255;1,1
872;1789210755074;-0.0010909,-0.0181756,-0.0773696;-4.23939,3.2922 -4.10815,-3.51075 4.00295,-3.55415 4.19548,3.5795;0.0422913 0.0395085 0.0468138 0.040963;0.0151663 0.015672 0.0190323 0.00297255;1,1
873;1789210755120;-0.00154198,-0.0239794,-0.0820938;-4.23941,3.29286 -4.10816,-3.51067 4.00295,-3.55423 4.19548,3.57938;0.0422924 0.0395084 0.0468145 0.040962;0.0151663 0.015672 0.0190323 0.00297255;1,1
874;1789210755428;0.00287875,-0.00846541,3.05478;-4.23941,3.29286 -4.10816,-3.51067 4.00358,-3.55424 4.19837,3.57948;0.0422924 0.0395084 0.0468048 0.0409729;0.0151663 0.015672 0.0190323 0.00297255;1,1
875;1789210755481;0.000145017,-0.0195042,-0.00546452;-4.24108,3.28641 -4.10494,-3.50322 4.00561,-3.55342 4.19522,3.58262;0.042285 0.0394904 0.0468193 0.0409741;0.0151663 0.015672 0.0190323 0.00297255;1,1
876;1789210755533;-8.06121e-05,-0.0403239,-0.0111622;-4.24141,3.3029 -4.10494,-3.50326 4.00593,-3.55398 4.19478,3.57621;0.0423171 0.0394906 0.0468261 0.0409211;0.0151663 0.015672 0.0190323 0.00297255;1,1
877;1789210755588;-0.000165494,-0.0429786,-0.0119385;-4.24147,3.30577 -4.10493,-3.50352 4.00646,-3.55374 4.19433,3.57506;0.0423228 0.0394909 0.0468282 0.040908;0.0151663 0.015672 0.0190323 0.00297255;1,1
878;1789210755635;-0.000614531,-0.0639382,-0.0165712;-4.23793,3.30351 -4.11012,-3.50413 4.00784,-3.55332 4.19327,3.57618;0.0423056 0.0395014 0.0468353 0.0409059;0.0151663 0.015672 0.0190323 0.00297255;1,1
879;1789210755938;-0.000560805,0.0370552,0.0121194;-4.23776,3.30569 -4.11055,-3.50445 4.01682,-3.55267 4.18946,3.57577;0.0423084 0.0395026 0.0468832 0.040847;0.0151663 0.015672 0.0190323 0.00297255;1,1
880;1789210755991;-0.000353061,-0.0298414,-0.00543141;-4.23939,3.29643 -4.1084,-3.50557 4.01682,-3.55237 4.18954,3.57897;0.0422973 0.0395006 0.0468811 0.0408722;0.0151663 0.015672 0.0190323 0.00297255;1,1
881;1789210756045;-0.000975208,-0.0616581,-0.0110945;-4.2394,3.29677 -4.1084,-3.50526 4.01682,-3.55251 4.18953,3.57864;0.0422983 0.0395002 0.0468821 0.0408697;0.0151663 0.015672 0.0190323 0.00297255;1,1
882;1789210756094;-0.00112653,-0.0611821,-0.0102907;-4.23941,3.29764 -4.1084,-3.50535 4.01682,-3.55258 4.18952,3.57846;0.0422997 0.0395003 0.0468827 0.0408682;0.0151663 0.015672 0.0190323 0.00297255;1,1
883;1789210756142;-0.00213884,-0.0913515,-0.0150798;-4.23939,3.29612 -4.10839,-3.50551 4.01682,-3.55239 4.18954,3.57903;0.0422969 0.0395005 0.0468813 0.0408726;0.0151663 0.015672 0.0190323 0.00297255;1,1
884;1789210756444;-0.00193684,0.0581046,0.0142026;-4.23805,3.30447 -4.11019,-3.50472 4.01529,-3.55248 4.19068,3.57631;0.0423071 0.0395024 0.0468704 0.0408631;0.0151663 0.015672 0.0190323 0.00297255;1,1
885;1789210756501;-0.000731118,-0.040099,0.000239848;-4.23794,3.29839 -4.11018,-3.50508 4.01529,-3.55251 4.19073,3.57837;0.0422957 0.0395029 0.0468707 0.0408793;0.0151663 0.015672 0.0190323 0.00297255;1,1
886;1789210756549;-0.00134124,-0.0734335,-2.96709e-05;-4.23792,3.29737 -4.11019,-3.50497 4.0153,-3.55243 4.19073,3.57858;0.042294 0.0395027 0.0468701 0.0408811;0.0151663 0.015672 0.0190323 0.00297255;1,1
887;1789210756599;-0.00114794,-0.0696281,-0.000291898;-4.23792,3.29732 -4.11019,-3.50467 4.01529,-3.55273 4.19073,3.57859;0.0422939 0.0395024 0.0468723 0.0408811;0.0151663 0.015672 0.0190323 0.00297255;1,1
888;1789210756645;-0.00162438,-0.10245,8.39694e-05;-4.23792,3.2977 -4.11019,-3.50467 4.01529,-3.55267 4.19073,3.57851;0.0422946 0.0395023 0.0468719 0.0408805;0.0151663 0.015672 0.0190323 0.00297255;1,1
889;1789210756949;-0.00211202,0.0690176,-0.00108728;-4.23794,3.29833 -4.11017,-3.50578 4.01531,-3.55178 4.19073,3.57843;0.0422955 0.0395038 0.0468652 0.0408798;0.0151663 0.015672 0.0190323 0.00297255;1,1
890;1789210757012;-0.000640255,-0.0451266,-0.000562538;-4.23789,3.29598 -4.11017,-3.50561 4.01529,-3.5527 4.19073,3.57834;0.0422924 0.0395037 0.0468722 0.0408796;0.0151663 0.015672 0.0190323 0.00297255;1,1
891;1789210757061;-0.000730099,-0.0788517,0.006034;-4.23784,3.29322 -4.11018,-3.50538 4.01529,-3.55273 4.19075,3.57941;0.0422871 0.0395034 0.0468724 0.040888;0.0151663 0.015672 0.0190323 0.00297255;1,1
892;1789210757114;0.000196334,-0.0711796,0.0201776;-4.23785,3.29368 -4.11017,-3.50569 4.0153,-3.55237 4.19075,3.57935;0.0422879 0.0395038 0.0468697 0.0408875;0.0151663 0.015672 0.0190323 0.00297255;1,1
893;1789210757156;0.000858927,-0.100604,0.0375635;-4.23786,3.29454 -4.11018,-3.50543 4.01529,-3.55274 4.19075,3.57914;0.0422893 0.0395035 0.0468725 0.0408857;0.0151663 0.015672 0.0190323 0.00297255;1,1
894;1789210757463;0.000295742,0.0627263,0.00510477;-4.23768,3.28445 -4.11018,-3.50543 4.01529,-3.55274 4.19087,3.58396;0.0422689 0.0395035 0.0468725 0.0409229;0.0151663 0.015672 0.0190323 0.00297255;1,1
895;1789210757521;0.0011864,-0.0405771,0.0484478;-4.23782,3.29199 -4.11016,-3.50614 4.01527,-3.55367 4.19076,3.57974;0.042285 0.0395047 0.0468796 0.0408906;0.0151663 0.015672 0.0190323 0.00297255;1,1
