t_ms,node,yaw,hi,sdf0,sdf90,sdf180,sdf270,best_deg
467381204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381303,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467381906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382007,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382108,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382210,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382310,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382509,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467382904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383006,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383107,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383207,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383407,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383608,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383708,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383809,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467383905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384707,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384811,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467384908,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385008,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385407,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385508,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467385904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386207,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386307,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386507,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467386905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387210,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387407,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387608,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467387909,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388007,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388109,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388307,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388611,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467388904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389307,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389507,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467389906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390206,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390309,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390411,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467390905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391802,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467391910,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392111,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392207,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392307,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392407,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392508,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392606,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467392911,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393303,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393803,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467393904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394111,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394207,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394507,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394606,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467394905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395008,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395207,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395607,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395807,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467395908,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396008,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396209,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467396904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397206,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467397904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398807,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467398905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467399905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400303,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467400906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401107,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401207,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401307,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401508,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401606,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401709,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401809,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467401904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402008,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402106,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402208,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402310,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467402903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403807,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467403906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404006,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467404904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405803,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467405903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406303,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406803,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467406902,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407303,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407807,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467407904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408006,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408107,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408309,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408608,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408808,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467408903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409106,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409310,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409507,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409607,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467409906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410110,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410209,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410409,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410507,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410608,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467410709,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
