cycle,node,fresh,fe,warm_conf,settle_maturity,frames_converged,pts,silres,mask_conf,mask_w,state_cx,state_cy,state_cz,state_yaw,state_seat_w,state_seat_d,state_seat_h,state_back_h,obs_cx,obs_cy,obs_cz,obs_yaw,obs_seat_w,obs_seat_d,obs_seat_h,obs_back_h,acc_cx,acc_cy,acc_cz,acc_yaw,acc_seat_w,acc_seat_d,acc_seat_h,acc_back_h,raw_cx,raw_cy,raw_cz,raw_yaw,raw_seat_w,raw_seat_d,raw_seat_h,raw_back_h,std_cx,std_cy,std_cz,std_yaw,std_seat_w,std_seat_d,std_seat_h,std_back_h,gain_cx,gain_cy,gain_cz,gain_yaw,gain_seat_w,gain_seat_d,gain_seat_h,gain_back_h,ext_hw02,ext_hh02,ext_hw05,ext_hh05,ext_hw10,ext_hh10,ext_offx,ext_offy,n_top,n_leg,n_pts,ce_cx,ce_cy,ce_cz,ce_yaw,ce_seat_w,ce_seat_d,ce_seat_h,ce_back_h,ceg_cx,ceg_cy,ceg_cz,ceg_yaw,ceg_seat_w,ceg_seat_d,ceg_seat_h,ceg_back_h
9009,chair_2,1,0.921074,0.390662,6883,30,281,0,0.911621,1,-0.299267,0.924334,0,3.16646,0.414152,0.429164,0.451628,0.49392,17683.4,12869.5,2622.78,194.524,8706.61,10816.1,2400.53,0,36.0146,50.9571,4.17834,20.9089,26.0315,53.9053,3.71029,11.2781,36868.6,30018.4,11637.7,1497.8,23516.2,26899.7,11072.6,937.3,5.20801,5.77173,9.26972,25.8389,6.52104,6.09714,9.5033,32.6634,0.0479834,0.0310739,0.109888,0.0206951,0.049488,0.0277738,0.112153,0,0.272722,0.255868,0.23327,0.237041,0.192965,0.211161,0.0449007,-0.142286,143,179,322,-0.114787,0.114787,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
8581,chair_3,1,0.390594,0.23552,575,21,410,0,0.457031,0.734056,-1.63036,-0.105825,0,55.0112,0.425703,0.425306,0.484521,0.473098,41345.9,6168.38,117616,1052.44,1550.59,8786.14,117473,301.119,68.3915,46.1616,37.8506,19.6499,20.4156,37.2862,37.7007,2.73798,65807.8,23456,137280,4539.98,12927,23671.9,137076,1959.45,3.89818,6.5294,2.69896,14.8413,8.79532,6.49955,2.70097,22.5909,0,0,0,0.0389993,0,0.0358915,0,0.092994,0.228498,0.224487,0.214737,0.205165,0.196605,0.183869,0.0177115,0.0526849,453,336,789,5.36837,-2.06686,-0.123604,-0.00286276,2.26161,-0.0218264,-0.11001,-0.584903,-1,-1,-1,0,-1,0,-1,0
9010,chair_2,1,0.920997,0.390661,6884,30,281,0,0.911621,1,-0.299267,0.924334,0,3.16646,0.414152,0.429164,0.451628,0.49392,17683.4,12869.5,2622.78,194.524,8706.61,10816.1,2400.53,0,36.0458,50.729,4.15331,20.7175,26.1363,53.9013,3.68853,11.1653,36868.6,30018.4,11637.7,1497.21,23516.2,26899.7,11072.6,915.839,5.20801,5.77173,9.26973,25.844,6.52104,6.09714,9.50332,33.0438,0.0479456,0.0312041,0.110228,0.020864,0.0493135,0.0277757,0.112473,0,0.272722,0.255868,0.23327,0.237041,0.192965,0.211161,0.0449007,-0.142286,143,179,322,-0.0918297,0.0918297,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
8582,chair_3,1,0.390431,0.19879,576,22,410,0,0.457031,0.734056,-1.63036,-0.105825,0,55.0111,0.425703,0.425496,0.484521,0.47305,36311.7,6165.56,117339,1058.08,1549.8,8854.41,117196,13.2786,68.3473,45.8046,37.9601,19.5252,20.2503,37.2104,37.8111,2.71739,61189.9,20951.2,148313,4180.49,11319.5,23725.6,148160,1881.22,4.04259,6.90868,2.59663,15.4663,9.39912,6.49219,2.59797,23.0558,0,0,0,0.0428075,0,0.0361575,0,0.00419026,0.228488,0.224495,0.214735,0.205157,0.196604,0.183879,0.0177115,0.0526842,453,336,789,6.10242,-2.80092,-0.248324,-0.00229021,2.99567,-0.0174611,-0.211396,-0.467922,-1,-1,-1,0,-1,0,-1,0
9011,chair_2,1,0.920923,0.390661,6885,30,279,0,0.911621,1,-0.299267,0.924334,0,3.16646,0.414152,0.429164,0.451628,0.49392,17683.4,12869.5,2622.78,194.525,8706.61,10816.1,2400.52,0,36.0767,50.5033,4.12852,20.528,26.2401,53.8973,3.66699,11.0536,36868.6,30018.4,11637.6,1496.76,23516.2,26899.7,11072.6,895.34,5.208,5.77173,9.26974,25.8478,6.52104,6.09714,9.50333,33.42,0.0479083,0.0313341,0.110566,0.0210319,0.049142,0.0277776,0.112791,0,0.272722,0.255868,0.23327,0.237041,0.192965,0.211161,0.0449007,-0.142286,143,179,322,-0.0734638,0.0734638,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
8583,chair_3,1,0.388807,0.34274,577,23,410,0,0.457031,0.734056,-1.63036,-0.105947,0,55.0111,0.425634,0.425145,0.484369,0.473057,43856.3,47099.8,5308.18,4203.63,13625.4,12857.2,5039,12.587,68.4364,46.1462,37.6025,19.6149,20.3893,37.2697,37.454,2.69665,68044.5,60849.3,36811.7,7151.69,22448.1,27749.6,36535.6,1809.31,3.83357,4.05389,5.21203,11.8249,6.67436,6.00305,5.23169,23.5095,0,0.0621661,0.0137462,0,0.100118,0.0449722,0.0131946,0.00414255,0.228488,0.224495,0.214735,0.205157,0.196604,0.183879,0.0175888,0.0526883,453,336,789,6.83648,-2.24074,-0.198659,-0.424718,2.39653,-0.0139689,-0.169117,-0.374338,-1,0,0,-1,0,0,0,0
9012,chair_2,1,0.922817,0.603583,6886,15,281,0,0.911621,1,-0.299267,0.924334,0,3.16541,0.41428,0.42916,0.450786,0.493994,12315,32252.7,39335.1,3488.73,3087.62,12176.4,38117.2,124.062,35.9885,50.7039,4.33836,20.6396,26.1072,53.9607,3.87401,11.1756,31500.2,49401.5,48350,4790.63,17897.2,28260,46789.2,999.799,5.63434,4.49914,4.54781,14.4479,7.47494,5.94859,4.62303,31.6259,0,0,0.400344,0.118761,0.02282,0.0297679,0.425021,0.0329719,0.27287,0.255816,0.233122,0.2371,0.192923,0.211148,0.0450826,-0.142118,143,179,322,-1.07346,1.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8584,chair_3,1,0.393616,0.273236,578,24,410,0,0.457031,0.734056,-1.63036,-0.105947,0,55.0114,0.425634,0.425455,0.484024,0.473057,43630.2,8408.01,9672.41,984.618,2099.07,11343.9,9448.9,1.96019e-05,68.5207,45.8275,37.2668,19.4855,20.2381,37.2776,37.1187,2.66969,68821.5,32542.8,28842.2,5154.29,16477.8,27727.5,28543.6,1731.01,3.81187,5.54336,5.88824,13.9289,7.79023,6.00544,5.91896,24.0353,0,0,0.0322438,0.0323573,0,0.0396533,0.0319423,6.76395e-09,0.228538,0.224459,0.214734,0.205179,0.196605,0.183831,0.0175889,0.0526911,453,336,789,7.57054,-2.97479,-0.158927,-0.339774,3.13059,-0.0111751,-0.135294,-0.29947,-1,-1,0,0,-1,0,0,0
9013,chair_2,1,0.925037,0.704859,6887,16,281,0,0.911621,1,-0.299267,0.924334,0,3.16517,0.414372,0.429172,0.450941,0.494087,12897.5,29256.9,5119.81,986.027,3609.91,6733.8,3901.57,131.909,35.914,50.837,4.32767,20.5228,25.9975,53.7542,3.86021,11.3111,30520,51360.1,27010,4224.99,15974.7,23294,25466.1,1107.33,5.72411,4.41252,6.08468,15.3846,7.91195,6.55206,6.26641,30.0512,0,0,0.0909303,0.0378869,0.030023,0.01995,0.0778289,0.0313986,0.272905,0.255803,0.233087,0.237114,0.192892,0.211152,0.0451257,-0.142078,143,179,322,-2.07346,2.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8585,chair_3,1,0.391744,0.395613,579,25,410,0,0.457031,0.734056,-1.63036,-0.105535,0,55.01,0.425537,0.424773,0.484931,0.473057,29808.6,30725.1,91996,2745.73,7706.49,9140.63,91441.1,0.502186,68.3606,45.8908,37.2767,19.4768,20.2289,37.2116,37.1279,2.64325,55105.6,48669.2,108754,6146.94,19376.8,25516.5,108098,1659.71,4.25993,4.53287,3.03233,12.7547,7.18388,6.26021,3.04152,24.5462,0,0.0506793,0.0819939,0.076078,0.0656353,0.0347136,0.0822893,0,0.228303,0.224764,0.215035,0.205275,0.196281,0.184316,0.0180013,0.0528014,450,339,789,8.27199,-2.37983,-0.127142,-0.271819,2.50447,-0.00894008,-0.108235,-0.684691,-1,0,0,0,0,0,0,-1
9014,chair_2,1,0.92487,0.778545,6888,17,281,0,0.911621,1,-0.299267,0.924334,0,3.16525,0.41443,0.429176,0.451118,0.493993,12852.1,35769,6765.48,966.477,3215.46,11964,5500.9,149.383,35.8393,51.1112,4.32758,20.4054,25.8724,53.8084,3.85677,11.4779,30163.5,58255.9,22888.4,3936.59,14631.1,26685.2,21060.8,1226.88,5.75784,4.14314,6.60985,15.9382,8.26725,6.1216,6.89069,28.5495,0,0,0.141977,0.0400461,0.0293049,0.0310516,0.132918,0.0318091,0.272893,0.255808,0.233099,0.237109,0.192906,0.211151,0.0451109,-0.142091,143,179,322,-3.07346,3.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8586,chair_3,1,0.389116,0.286841,580,26,409,0,0.457031,0.734056,-1.63036,-0.105535,0,55.0102,0.425537,0.425443,0.484645,0.473057,37150.6,8470.23,9498.35,1048.54,2127.33,11123.7,9326.59,0.000743036,68.3315,45.5757,36.9434,19.3531,20.0799,37.2127,36.7954,2.61681,60327.2,30425.6,38742.4,4855.42,15180.8,26702.4,38523,1593.59,4.0714,5.73298,5.0805,14.3511,8.11621,6.11962,5.09495,25.0502,0,0,0.0237584,0.0367944,0,0.0404335,0.0235465,2.80746e-07,0.228275,0.224602,0.214694,0.205083,0.196601,0.183987,0.0180649,0.0526667,453,335,788,9.00605,-3.11389,-0.101713,-0.217455,3.23853,-0.00715206,-0.0865879,-0.547753,-1,-1,0,0,-1,0,0,0
9015,chair_2,1,0.924805,0.81906,6889,18,281,0,0.911621,1,-0.299267,0.924334,0,3.16534,0.414484,0.429177,0.451283,0.49392,12874.1,35766.6,6754.08,967.697,3220.64,11966.3,5484.93,149.582,35.7658,51.3826,4.32743,20.2893,25.7487,53.8623,3.85327,11.6435,30070.2,59482.6,21312.2,3792.34,13933.3,27973,19281.5,1339.95,5.76676,4.1002,6.84993,16.2385,8.47175,5.97903,7.20161,27.3184,0,0,0.152223,0.0418221,0.0309513,0.0295999,0.144826,0.0288495,0.272881,0.255812,0.233111,0.237104,0.192908,0.211149,0.0450957,-0.142105,143,179,322,-4.07346,4.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8587,chair_3,1,0.390299,0.227017,581,27,410,0,0.457031,0.734056,-1.63036,-0.105535,0,55.0106,0.425537,0.42588,0.484287,0.473057,38266.1,8171.57,9806.21,995.09,2045.79,11315.2,9598.33,0.000128589,68.3223,45.2587,36.6148,19.227,19.9304,37.2202,36.4673,2.59065,62318.3,25452.6,29486.8,4263.54,13050.2,27328.1,29222.1,1532.53,4.00583,6.26807,5.82353,15.3149,8.7537,6.04916,5.84984,25.5444,0,0,0.03249,0.0399767,0,0.0401868,0.0322057,5.07231e-08,0.228328,0.224564,0.214723,0.205087,0.196602,0.18397,0.018065,0.0526695,453,336,789,9.7401,-3.84795,-0.0813708,-0.173964,3.97258,-0.00572165,-0.0692704,-0.438202,-1,-1,0,0,-1,0,0,0
9016,chair_2,1,0.922433,0.836082,6890,19,281,0,0.911621,1,-0.299267,0.924334,0,3.16569,0.414474,0.429173,0.451266,0.493889,12925.6,33030.3,4169.51,3505.81,3236.17,9947.44,2895.02,118.578,35.6942,51.5914,4.31077,20.4049,25.6269,53.8157,3.83325,11.7493,30091.4,56947.1,18073.6,6255.41,13569.9,26408.7,15905.2,1415.1,5.76473,4.19048,7.43837,12.6436,8.58443,6.15356,7.92923,26.5832,0,0,0.110813,0.092295,0.0320662,0.0260393,0.0927093,0.0214261,0.27283,0.25583,0.233162,0.237084,0.192973,0.211147,0.0450336,-0.142163,143,179,322,-5.07346,5.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8588,chair_3,1,0.390987,0.379631,582,28,410,0,0.457031,0.734056,-1.63036,-0.105549,0,55.0106,0.425109,0.42588,0.484331,0.473067,38375.7,40423,216471,2829.03,10686.5,9119.52,216042,17.695,68.3151,45.4923,37.149,19.2266,19.999,37.154,37.0012,2.57379,62738.2,55977.8,233445,5818.15,20526.4,25355.3,232928,1493.68,3.9924,4.22661,2.0697,13.1101,6.97982,6.28009,2.072,25.8745,0,0.0586394,0.0913252,0,0.0870228,0,0.0916794,0.00718994,0.228308,0.224564,0.214631,0.205176,0.196303,0.18398,0.01803,0.05267,452,337,789,10.4742,-3.07836,-0.0650966,-0.332165,3.17807,-0.251945,-0.0554163,-0.350562,-1,0,0,-1,0,-1,0,0
9017,chair_2,1,0.922161,0.837998,6891,20,281,0,0.911621,1,-0.299267,0.924334,0,3.16578,0.41444,0.429159,0.451018,0.493877,13029.1,31940.1,20172.1,1014.63,3259.93,7808.9,18890.1,96.0598,35.6256,51.7743,4.39645,20.293,25.5074,53.6638,3.91568,11.8118,30201.7,55436.3,32620.9,4862.84,13392.4,23715.7,30270.2,1462.81,5.75419,4.2472,5.53671,14.3402,8.64113,6.49355,5.74768,26.1461,0,0,0.297629,0.0341981,0.0328642,0.0227808,0.318667,0.0166784,0.272818,0.255835,0.233174,0.237079,0.192972,0.211154,0.0450183,-0.142177,143,179,322,-6.07346,6.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8589,chair_3,1,0.391652,0.285971,583,29,410,0,0.457031,0.734056,-1.63036,-0.105549,0,55.0106,0.425109,0.425887,0.484134,0.473071,38927.2,8403.5,8749.41,1129.24,2103.77,8981.71,8555.4,15.3205,68.3177,45.1801,36.8139,19.1109,19.8517,37.0838,36.6668,2.55588,63353.6,31733,42898.1,4807.39,15669,24500.1,42693,1455.23,3.97296,5.61364,4.82815,14.4227,7.98876,6.38875,4.83973,26.214,0,0,0.0198263,0,0,0.0356318,0.01955,0.00640599,0.228328,0.224564,0.214723,0.205087,0.196602,0.18397,0.0180504,0.05267,453,336,789,11.2082,-3.67045,-0.0520773,-0.633455,3.91212,-0.201556,-0.044333,-0.280449,-1,-1,0,-1,-1,0,0,0
9018,chair_2,1,0.922124,0.846473,6892,21,281,0,0.911621,1,-0.299267,0.924334,0,3.16586,0.414441,0.429141,0.451169,0.493802,13464.3,34726.2,6771.01,2039.89,3240.72,14343.1,5476.93,150.397,35.5673,52.0163,4.39572,20.2754,25.3882,53.8367,3.91153,11.9755,30672.8,57961.1,24738.8,5311.69,13273.9,29231.5,22707.7,1561.6,5.70983,4.15367,6.35786,13.7209,8.67962,5.8489,6.63611,25.3055,0,0,0.130388,0.063234,0.0330957,0.0340367,0.121881,0.024364,0.272807,0.255838,0.233185,0.237075,0.192972,0.211158,0.0450054,-0.142189,143,179,322,-7.07346,7.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8590,chair_3,1,0.39221,0.496812,584,30,409,0,0.457031,0.734056,-1.63036,-0.105549,0,55.0106,0.425109,0.425887,0.484134,0.473071,37890.7,28918.1,155477,1062.52,8016.15,7988.48,155024,73.9316,68.3021,45.2192,37.0924,18.9918,19.8542,36.981,36.9449,2.56813,62409.9,46613.2,176177,4309.13,19274.8,23182.3,175675,1478.08,4.00289,4.63176,2.38246,15.2337,7.20285,6.56782,2.38586,26.0107,0.0335811,0.0504582,0.0864911,0.0426766,0.0697453,0.0335503,0.0867977,0.0305184,0.228328,0.224708,0.215061,0.205216,0.196237,0.184284,0.0180504,0.0528141,454,335,789,8.96657,-2.93636,-0.0416618,-0.506764,3.1297,-0.161245,-0.0354664,-0.22436,0,0,0,0,0,0,0,0
9019,chair_2,1,0.922095,0.852865,6893,22,281,0,0.911621,1,-0.299267,0.924334,0,3.16599,0.414454,0.429143,0.451315,0.493752,13890.3,34745.9,6693.01,3617.61,3224.55,13544.1,5416.87,150.268,35.519,52.2563,4.39449,20.4014,25.2696,53.9683,3.90705,12.1374,31250.8,58412.9,21978.3,7086.65,13191.1,30433.3,19901.7,1653.19,5.65679,4.13757,6.74533,11.879,8.70682,5.73226,7.08852,24.5945,0,0,0.145087,0.084115,0.0332717,0.0307793,0.137613,0.0227587,0.272789,0.255845,0.233203,0.237068,0.19297,0.211159,0.0449829,-0.14221,143,179,322,-8.07346,8.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8591,chair_3,1,0.390992,0.46587,585,15,410,0,0.457031,0.734056,-1.63036,-0.105969,0,55.0099,0.425109,0.42557,0.484894,0.473071,35919.6,8342.62,113951,1188.5,2075.75,9413.91,113565,0.000348467,68.2518,44.9087,37.1954,18.8824,19.7077,36.9271,37.0478,2.54245,60296.1,29869.7,146550,4199.95,15082.8,24090.4,146146,1425.41,4.07245,5.78608,2.61221,15.4304,8.14251,6.44285,2.61581,26.4869,0,0.0226985,0.0756889,0.0492312,0,0.038142,0.075913,1.48882e-07,0.228219,0.224775,0.215028,0.20528,0.196291,0.18432,0.0176306,0.0528146,450,339,789,9.70063,-2.34909,-0.0333295,-0.405411,3.86375,-0.128996,-0.0283731,-0.179488,-1,0,0,0,-1,0,0,0
9020,chair_2,1,0.921993,0.854625,6894,23,281,0,0.911621,1,-0.299267,0.924334,0,3.16606,0.414408,0.42914,0.451293,0.49373,13975.9,36065.5,4216.29,979.236,3248.56,9823.61,2933.23,150.451,35.4731,52.5228,4.37746,20.2863,25.1531,53.9146,3.88673,12.298,31520,59807.5,18400.8,5126.71,13168.3,27107.1,16222.8,1738.03,5.63258,4.08905,7.37194,13.9663,8.71434,6.07377,7.85122,23.9868,0,0,0.109184,0.0313108,0.0337135,0.0250068,0.0914674,0.0214568,0.272779,0.255849,0.233213,0.237064,0.192969,0.211159,0.0449701,-0.142222,143,179,322,-9.07346,9.07346,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8592,chair_3,1,0.388717,0.325483,586,16,410,0,0.457031,0.734056,-1.63036,-0.105969,0,55.0102,0.425109,0.426058,0.484623,0.473071,40280.5,10312.9,9217.4,1056.27,2156.45,14252.7,9025.51,4.22858e-08,68.2789,44.6347,36.8618,18.7652,19.5647,37.0361,36.7149,2.51702,64327.7,27413.1,40640.6,4013.99,13109.3,29288,40430.1,1376.36,3.94277,6.03977,4.96044,15.7838,8.73394,5.84326,4.97333,26.9547,0,0,0.0220221,0.0459998,0,0.0475617,0.0217539,1.87837e-11,0.228272,0.224604,0.214692,0.205083,0.196601,0.183987,0.0176307,0.0526806,453,336,789,10.4347,-3.08314,-0.0266636,-0.324329,4.59781,-0.103197,-0.0226985,-0.14359,-1,-1,0,0,-1,0,0,0
9021,chair_2,1,0.921737,0.852978,6895,24,281,0,0.911621,1,-0.299267,0.924334,0,3.16621,0.414372,0.429128,0.451034,0.493723,13026.3,31258,20175.4,2316.27,3259.37,7808.98,18893.5,96.0445,35.4067,52.6814,4.46249,20.2939,25.0383,53.7617,3.96865,12.355,30654.9,55227.1,32778.5,5705.45,13166.3,23966.5,30435.2,1761.7,5.71149,4.25524,5.52339,13.239,8.71502,6.45948,5.73207,23.8251,0,0,0.293887,0.0668648,0.0339662,0.0225041,0.314846,0.0133803,0.272758,0.255856,0.233234,0.237056,0.192968,0.21116,0.0449444,-0.142246,143,179,322,-10.0735,10.0735,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8593,chair_3,1,0.386036,0.457014,587,17,408,0,0.457031,0.734056,-1.63036,-0.106612,0,55.0102,0.42636,0.426122,0.484252,0.473071,51951.7,34441.6,9366.19,1521.34,11013.9,11899.7,9098.58,8.7437e-08,68.5114,44.773,36.5321,18.6807,19.6451,37.065,36.3856,2.49185,76615.4,50707.3,29525.1,4385.61,20887.4,28807.7,29205.5,1330.58,3.61278,4.44083,5.81975,15.1003,6.91924,5.89177,5.8515,27.4145,0,0.0558633,0.0310538,0,0.089507,0.0402645,0.0306066,4.03335e-11,0.228272,0.224604,0.214692,0.205083,0.196601,0.183987,0.0169879,0.0527013,453,336,789,11.1687,-2.46652,-0.0213309,-0.876854,3.67825,-0.0825574,-0.0181588,-0.114872,-1,0,0,-1,0,0,0,0
9022,chair_2,1,0.921705,0.857146,6896,25,281,0,0.911621,1,-0.299267,0.924334,0,3.16625,0.414386,0.429111,0.45118,0.493666,12938.6,35801.2,6754.26,976.217,3237.26,14337.5,5467.34,150.102,35.3389,52.9379,4.46099,20.1796,24.9236,53.9333,3.96391,12.5128,30293.4,58999.3,24769.8,4609,13143,29324.4,22751.4,1837.48,5.74548,4.11696,6.35388,14.7298,8.72274,5.83964,6.62972,23.3286,0,0,0.12889,0.0348741,0.0339291,0.0338582,0.120626,0.0199789,0.272752,0.255858,0.23324,0.237053,0.192967,0.21116,0.0449372,-0.142252,143,179,322,-11.0735,11.0735,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8594,chair_3,1,0.388943,0.506039,588,18,410,0,0.457031,0.734056,-1.63036,-0.106668,0,55.0112,0.42636,0.425738,0.484104,0.473071,41249.3,33387.1,9211.67,2350.34,8583.07,10685.9,8743.59,0,68.5529,44.8921,36.2051,18.6532,19.6638,37.0529,36.0581,2.46693,67529,55747.9,26198.4,5398.95,22305,27432.6,25624,1287.74,3.84818,4.23531,6.17821,13.6096,6.69574,6.03763,6.24707,27.8667,0,0.0491168,0.0346996,0.0767759,0,0.0379429,0.0337968,0,0.228429,0.224644,0.214924,0.205239,0.197484,0.184224,0.0169321,0.0528654,454,335,789,11.9028,-1.97321,-0.0170647,-0.701483,3.7728,-0.0660459,-0.014527,-0.0918977,-1,0,0,0,-1,0,0,0
9023,chair_2,1,0.921576,0.849512,6897,26,281,0,0.911621,1,-0.299267,0.924334,0,3.16638,0.414325,0.429107,0.451354,0.493617,13425.6,32695.9,6842.77,4697.39,3231.33,10220.9,5569.67,97.0242,35.2827,53.1238,4.46007,20.4046,24.8099,53.8996,3.95988,12.5695,30663.8,56534.2,22139.9,7852.29,13123.9,27141,20072.3,1853.81,5.71067,4.20576,6.72067,11.285,8.72909,6.06998,7.05833,23.2257,0,0,0.146115,0.0989624,0.0340507,0.0260013,0.139369,0.0126782,0.272734,0.255864,0.233258,0.237046,0.192966,0.21116,0.0449149,-0.142273,143,179,322,-12.0735,12.0735,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8595,chair_3,1,0.393413,0.487728,589,19,412,0,0.457031,0.734056,-1.63036,-0.106279,0,55.0107,0.427316,0.425116,0.484872,0.473071,40646.6,31850.8,101883,1674.48,7120.64,10710.3,101363,6.07521e-05,68.5835,44.9839,36.2668,18.5802,19.6457,37.0417,36.1191,2.44226,65766.9,55140.2,117713,5180.53,21440.5,26982.9,116981,1247.58,3.89939,4.25859,2.91465,13.8935,6.82939,6.08773,2.92376,28.3117,0,0.0472577,0.0861104,0.0570735,0.0561382,0.0386748,0.0865229,3.01201e-08,0.22836,0.224688,0.215066,0.205209,0.195469,0.183569,0.0173209,0.0528426,451,340,791,12.6369,-1.57857,-0.0136518,-0.561186,3.01824,-0.0528367,-0.0116216,-0.0735181,-1,0,0,0,0,0,0,0
9024,chair_2,1,0.921553,0.831891,6898,27,281,0,0.911621,1,-0.299267,0.924334,0,3.16643,0.414064,0.429118,0.451485,0.493677,15841.9,34004,6115.79,981.661,3461.96,9263.99,4807.32,102.161,35.2804,53.3365,4.45451,20.2898,24.707,53.8188,3.95102,12.6352,33199.4,57429.5,20367.4,5380.14,13343.7,25433.5,18172.7,1873.86,5.48826,4.17285,7.007,13.6334,8.6569,6.27042,7.41805,23.1011,0,0,0.141972,0.0299058,0.0360217,0.0251638,0.132934,0.0131613,0.272725,0.255867,0.233267,0.237043,0.192965,0.21116,0.0449046,-0.142282,143,179,322,-13.0735,13.0735,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8596,chair_3,1,0.389377,0.498276,590,20,412,0,0.457031,0.734056,-1.63036,-0.107042,0,55.0107,0.428514,0.42493,0.484648,0.473071,44791.4,30794.6,7972.42,1329.06,9683.72,9663.36,7772.89,18.6968,68.6867,45.0569,35.9373,18.4845,19.692,36.9956,35.7902,2.4274,69663.8,53977.3,37827.4,4741.68,23642.3,25776.7,37580.6,1228.54,3.78876,4.30422,5.14158,14.5223,6.50362,6.22854,5.15844,28.5302,0,0.0465875,0.0209361,0,0.0692884,0.0365372,0.0206219,0,0.22836,0.224541,0.214727,0.205111,0.196298,0.183481,0.0165585,0.0527208,453,338,791,13.3709,-1.26286,-0.0109214,-0.843324,2.41459,-0.0422694,-0.00929731,0.375564,-1,0,0,-1,0,0,0,-1
9025,chair_2,1,0.920508,0.842001,6899,28,281,0,0.911621,1,-0.299267,0.924334,0,3.16692,0.413819,0.429144,0.451508,0.493727,14013.8,32232.1,3467.8,4594.47,3337.94,12609.2,2197.07,122.618,35.2378,53.5084,4.43211,20.5043,24.5999,53.9044,3.92555,12.7387,32155.7,55809.9,16963.4,8092.58,13343.8,28156.9,14692.8,1912.62,5.57662,4.23296,7.67791,11.1162,8.65687,5.95947,8.24989,22.8658,0,0,0.0967189,0.0934943,0.0348556,0.0309809,0.0752277,0.0154154,0.272657,0.255891,0.233335,0.237016,0.193037,0.211162,0.0448207,-0.14236,143,179,322,-14.0735,14.0735,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
8597,chair_3,1,0.390307,0.343307,591,21,412,0,0.457031,0.734056,-1.63036,-0.107042,0,55.011,0.428514,0.425245,0.484141,0.473071,34971.9,9241.31,12898.2,1035.22,2321.11,8732.49,12707.1,0,68.6159,44.7632,35.6316,18.3699,19.5533,36.9186,35.4852,2.40313,60381.8,32215.9,32339.9,4251.73,17180.6,24407.8,32083.4,1191.93,4.06955,5.5714,5.56072,15.3362,7.62924,6.40083,5.5829,28.9651,0,0,0.0399458,0.0433154,0,0.0349087,0.0398153,0,0.228407,0.224507,0.214733,0.205145,0.196291,0.183475,0.0165586,0.0527237,453,338,791,14.105,-1.99691,-0.00873712,-0.674659,3.14865,-0.0338155,-0.00743785,0.300452,-1,-1,0,0,-1,0,0,0
